:ID(Tag)|name|url|id:long|:LABEL
11704|Aztec_Triple_Alliance|http://dbpedia.org/resource/Aztec_Triple_Alliance|11704|Tag
11705|Jazz_at_Massey_Hall|http://dbpedia.org/resource/Jazz_at_Massey_Hall|11705|Tag
11706|Republic_of_New_Granada|http://dbpedia.org/resource/Republic_of_New_Granada|11706|Tag
11707|Dream_Police|http://dbpedia.org/resource/Dream_Police|11707|Tag
11708|Día_de_Enero|http://dbpedia.org/resource/Día_de_Enero|11708|Tag
11709|Cry_Cry_Cry|http://dbpedia.org/resource/Cry_Cry_Cry|11709|Tag
11710|Champa|http://dbpedia.org/resource/Champa|11710|Tag
11711|First_Philippine_Republic|http://dbpedia.org/resource/First_Philippine_Republic|11711|Tag
11712|Denmark–Norway|http://dbpedia.org/resource/Denmark–Norway|11712|Tag
11713|Nguyen_dynasty|http://dbpedia.org/resource/Nguyen_dynasty|11713|Tag
11714|Iraqi_Kurdistan|http://dbpedia.org/resource/Iraqi_Kurdistan|11714|Tag
11715|Union_between_Sweden_and_Norway|http://dbpedia.org/resource/Union_between_Sweden_and_Norway|11715|Tag
11716|Around_the_Sun|http://dbpedia.org/resource/Around_the_Sun|11716|Tag
11717|Dutch_Empire|http://dbpedia.org/resource/Dutch_Empire|11717|Tag
11718|Northumbria|http://dbpedia.org/resource/Northumbria|11718|Tag
11719|Upper_Canada|http://dbpedia.org/resource/Upper_Canada|11719|Tag
11720|German_Confederation|http://dbpedia.org/resource/German_Confederation|11720|Tag
11721|Anhalt|http://dbpedia.org/resource/Anhalt|11721|Tag
11722|Baekje|http://dbpedia.org/resource/Baekje|11722|Tag
11723|Goryeo|http://dbpedia.org/resource/Goryeo|11723|Tag
11724|November_Uprising|http://dbpedia.org/resource/November_Uprising|11724|Tag
11725|State_of_the_Teutonic_Order|http://dbpedia.org/resource/State_of_the_Teutonic_Order|11725|Tag
11726|Saxe-Coburg_and_Gotha|http://dbpedia.org/resource/Saxe-Coburg_and_Gotha|11726|Tag
11727|Bamana_Empire|http://dbpedia.org/resource/Bamana_Empire|11727|Tag
11728|Russian_America|http://dbpedia.org/resource/Russian_America|11728|Tag
11729|Khwarazmian_dynasty|http://dbpedia.org/resource/Khwarazmian_dynasty|11729|Tag
11730|Kingdom_of_Jerusalem|http://dbpedia.org/resource/Kingdom_of_Jerusalem|11730|Tag
11731|Tang_Dynasty|http://dbpedia.org/resource/Tang_Dynasty|11731|Tag
11732|Saint-Domingue|http://dbpedia.org/resource/Saint-Domingue|11732|Tag
11733|Sultanate_of_Sulu|http://dbpedia.org/resource/Sultanate_of_Sulu|11733|Tag
11734|United_Provinces_of_the_Río_de_la_Plata|http://dbpedia.org/resource/United_Provinces_of_the_Río_de_la_Plata|11734|Tag
11735|Pigs_on_the_Wing|http://dbpedia.org/resource/Pigs_on_the_Wing|11735|Tag
11736|Afsharid_dynasty|http://dbpedia.org/resource/Afsharid_dynasty|11736|Tag
11737|Etruscan_civilization|http://dbpedia.org/resource/Etruscan_civilization|11737|Tag
11738|Ayyubid_dynasty|http://dbpedia.org/resource/Ayyubid_dynasty|11738|Tag
11739|British_America|http://dbpedia.org/resource/British_America|11739|Tag
11740|Kazakh_Soviet_Socialist_Republic|http://dbpedia.org/resource/Kazakh_Soviet_Socialist_Republic|11740|Tag
11741|Free_City_of_Danzig|http://dbpedia.org/resource/Free_City_of_Danzig|11741|Tag
11742|Jerome|http://dbpedia.org/resource/Jerome|11742|Tag
11743|Pompey|http://dbpedia.org/resource/Pompey|11743|Tag
11744|Tobago|http://dbpedia.org/resource/Tobago|11744|Tag
11745|Trajan|http://dbpedia.org/resource/Trajan|11745|Tag
11746|Bornu_Empire|http://dbpedia.org/resource/Bornu_Empire|11746|Tag
11747|Democratic_Republic_of_Armenia|http://dbpedia.org/resource/Democratic_Republic_of_Armenia|11747|Tag
11748|Free_Territory_of_Trieste|http://dbpedia.org/resource/Free_Territory_of_Trieste|11748|Tag
11749|Grand_Duchy_of_Tuscany|http://dbpedia.org/resource/Grand_Duchy_of_Tuscany|11749|Tag
11750|North_German_Confederation|http://dbpedia.org/resource/North_German_Confederation|11750|Tag
11751|Queen_Maud_Land|http://dbpedia.org/resource/Queen_Maud_Land|11751|Tag
11752|Seleucid_Empire|http://dbpedia.org/resource/Seleucid_Empire|11752|Tag
11753|Delhi_Sultanate|http://dbpedia.org/resource/Delhi_Sultanate|11753|Tag
11754|Songhai_Empire|http://dbpedia.org/resource/Songhai_Empire|11754|Tag
11755|Chechen_Republic_of_Ichkeria|http://dbpedia.org/resource/Chechen_Republic_of_Ichkeria|11755|Tag
11756|Paranoid_Android|http://dbpedia.org/resource/Paranoid_Android|11756|Tag
11757|Duchy_of_Brunswick-Lüneburg|http://dbpedia.org/resource/Duchy_of_Brunswick-Lüneburg|11757|Tag
11758|The_Wreck_of_the_Edmund_Fitzgerald|http://dbpedia.org/resource/The_Wreck_of_the_Edmund_Fitzgerald|11758|Tag
11759|Pagan_Kingdom|http://dbpedia.org/resource/Pagan_Kingdom|11759|Tag
11760|Bonzo_Goes_to_Bitburg|http://dbpedia.org/resource/Bonzo_Goes_to_Bitburg|11760|Tag
11761|Sultanate_of_Maguindanao|http://dbpedia.org/resource/Sultanate_of_Maguindanao|11761|Tag
11762|Midnight_Train_to_Georgia|http://dbpedia.org/resource/Midnight_Train_to_Georgia|11762|Tag
11763|Margaritaville|http://dbpedia.org/resource/Margaritaville|11763|Tag
11764|Yesterday_and_Today|http://dbpedia.org/resource/Yesterday_and_Today|11764|Tag
11765|The_Bird_and_the_Bee_Sides|http://dbpedia.org/resource/The_Bird_and_the_Bee_Sides|11765|Tag
11766|The_Legend_of_Jesse_James|http://dbpedia.org/resource/The_Legend_of_Jesse_James|11766|Tag
11767|¿A_quién_le_importa?|http://dbpedia.org/resource/¿A_quién_le_importa?|11767|Tag
11768|English_Rebel_Songs_1381–1984|http://dbpedia.org/resource/English_Rebel_Songs_1381–1984|11768|Tag
11769|The_KKK_Took_My_Baby_Away|http://dbpedia.org/resource/The_KKK_Took_My_Baby_Away|11769|Tag
11770|Peace_Train|http://dbpedia.org/resource/Peace_Train|11770|Tag
11771|Closer_to_Home|http://dbpedia.org/resource/Closer_to_Home|11771|Tag
11772|Carry_Me_Back_to_Old_Virginny|http://dbpedia.org/resource/Carry_Me_Back_to_Old_Virginny|11772|Tag
11773|The_Rainbow_Children|http://dbpedia.org/resource/The_Rainbow_Children|11773|Tag
11774|A_Chipmunk_Christmas|http://dbpedia.org/resource/A_Chipmunk_Christmas|11774|Tag
11775|The_Warmth_of_the_Sun|http://dbpedia.org/resource/The_Warmth_of_the_Sun|11775|Tag
11776|Brazilian_military_government|http://dbpedia.org/resource/Brazilian_military_government|11776|Tag
11777|California,_Here_I_Come|http://dbpedia.org/resource/California,_Here_I_Come|11777|Tag
11778|Peace_Frog|http://dbpedia.org/resource/Peace_Frog|11778|Tag
11779|White_Riot|http://dbpedia.org/resource/White_Riot|11779|Tag
11780|Disposable_Teens|http://dbpedia.org/resource/Disposable_Teens|11780|Tag
11781|Internal_Exile|http://dbpedia.org/resource/Internal_Exile|11781|Tag
11782|Jungleland|http://dbpedia.org/resource/Jungleland|11782|Tag
11783|This_Is_the_New_Shit|http://dbpedia.org/resource/This_Is_the_New_Shit|11783|Tag
11784|Power_and_the_Glory|http://dbpedia.org/resource/Power_and_the_Glory|11784|Tag
11785|Mississippi_Goddam|http://dbpedia.org/resource/Mississippi_Goddam|11785|Tag
11786|Provisional_Government_of_Oregon|http://dbpedia.org/resource/Provisional_Government_of_Oregon|11786|Tag
11787|Hi-Heel_Sneakers|http://dbpedia.org/resource/Hi-Heel_Sneakers|11787|Tag
11788|A_Case_of_You|http://dbpedia.org/resource/A_Case_of_You|11788|Tag
11789|This_Is_Halloween|http://dbpedia.org/resource/This_Is_Halloween|11789|Tag
11790|Under_the_Sea|http://dbpedia.org/resource/Under_the_Sea|11790|Tag
11791|Into_the_Mystic|http://dbpedia.org/resource/Into_the_Mystic|11791|Tag
11792|The_Divine_Miss_M|http://dbpedia.org/resource/The_Divine_Miss_M|11792|Tag
11793|Dueling_Banjos|http://dbpedia.org/resource/Dueling_Banjos|11793|Tag
11794|The_Irish_Rover|http://dbpedia.org/resource/The_Irish_Rover|11794|Tag
11795|Help_Me_Make_It_Through_the_Night|http://dbpedia.org/resource/Help_Me_Make_It_Through_the_Night|11795|Tag
11796|Kingdom_of_Fouta_Tooro|http://dbpedia.org/resource/Kingdom_of_Fouta_Tooro|11796|Tag
11797|Good_Morning_Starshine|http://dbpedia.org/resource/Good_Morning_Starshine|11797|Tag
11798|All_She_Wants_to_Do_Is_Dance|http://dbpedia.org/resource/All_She_Wants_to_Do_Is_Dance|11798|Tag
11799|Five_to_One|http://dbpedia.org/resource/Five_to_One|11799|Tag
11800|The_Hearts_Filthy_Lesson|http://dbpedia.org/resource/The_Hearts_Filthy_Lesson|11800|Tag
11801|Take_My_Hand,_Precious_Lord|http://dbpedia.org/resource/Take_My_Hand,_Precious_Lord|11801|Tag
11802|Wind_Beneath_My_Wings|http://dbpedia.org/resource/Wind_Beneath_My_Wings|11802|Tag
11803|Give_Ireland_Back_to_the_Irish|http://dbpedia.org/resource/Give_Ireland_Back_to_the_Irish|11803|Tag
11804|Down_on_the_Corner|http://dbpedia.org/resource/Down_on_the_Corner|11804|Tag
11805|To_Be_Young,_Gifted_and_Black|http://dbpedia.org/resource/To_Be_Young,_Gifted_and_Black|11805|Tag
11806|Last_Name|http://dbpedia.org/resource/Last_Name|11806|Tag
11807|When_I_Said_I_Do|http://dbpedia.org/resource/When_I_Said_I_Do|11807|Tag
11808|Home_Before_Dark|http://dbpedia.org/resource/Home_Before_Dark|11808|Tag
11809|Covered,_A_Revolution_in_Sound|http://dbpedia.org/resource/Covered,_A_Revolution_in_Sound|11809|Tag
11810|I_Will_Not_Bow|http://dbpedia.org/resource/I_Will_Not_Bow|11810|Tag
11811|Cosmic_Slop|http://dbpedia.org/resource/Cosmic_Slop|11811|Tag
11812|Wild_Planet|http://dbpedia.org/resource/Wild_Planet|11812|Tag
11813|All_Those_Years_Ago|http://dbpedia.org/resource/All_Those_Years_Ago|11813|Tag
11814|Adiabene|http://dbpedia.org/resource/Adiabene|11814|Tag
11815|Grease:_The_Original_Soundtrack_from_the_Motion_Picture|http://dbpedia.org/resource/Grease:_The_Original_Soundtrack_from_the_Motion_Picture|11815|Tag
11816|Tenth_Avenue_Freeze-Out|http://dbpedia.org/resource/Tenth_Avenue_Freeze-Out|11816|Tag
11817|Burden_in_My_Hand|http://dbpedia.org/resource/Burden_in_My_Hand|11817|Tag
11818|The_Information|http://dbpedia.org/resource/The_Information|11818|Tag
11819|Back_in_the_Saddle|http://dbpedia.org/resource/Back_in_the_Saddle|11819|Tag
11820|Al_otro_lado_del_río|http://dbpedia.org/resource/Al_otro_lado_del_río|11820|Tag
11821|Smiley_Smile|http://dbpedia.org/resource/Smiley_Smile|11821|Tag
11822|Could_You_Be_Loved|http://dbpedia.org/resource/Could_You_Be_Loved|11822|Tag
11823|Catch_a_Fire|http://dbpedia.org/resource/Catch_a_Fire|11823|Tag
11824|Spoonful|http://dbpedia.org/resource/Spoonful|11824|Tag
11825|Leave_This_Town|http://dbpedia.org/resource/Leave_This_Town|11825|Tag
11826|Captain_Lockheed_and_the_Starfighters|http://dbpedia.org/resource/Captain_Lockheed_and_the_Starfighters|11826|Tag
11827|Space_Ritual|http://dbpedia.org/resource/Space_Ritual|11827|Tag
11828|10,_9,_8,_7,_6,_5,_4,_3,_2,_1|http://dbpedia.org/resource/10,_9,_8,_7,_6,_5,_4,_3,_2,_1|11828|Tag
11829|Van_Halen_II|http://dbpedia.org/resource/Van_Halen_II|11829|Tag
11830|Danzig_III:_How_the_Gods_Kill|http://dbpedia.org/resource/Danzig_III:_How_the_Gods_Kill|11830|Tag
11831|Back_to_the_Egg|http://dbpedia.org/resource/Back_to_the_Egg|11831|Tag
11832|Mighty_Like_a_Rose|http://dbpedia.org/resource/Mighty_Like_a_Rose|11832|Tag
11833|Bron-Y-Aur_Stomp|http://dbpedia.org/resource/Bron-Y-Aur_Stomp|11833|Tag
11834|Everybody_Knows_This_Is_Nowhere|http://dbpedia.org/resource/Everybody_Knows_This_Is_Nowhere|11834|Tag
11835|Y_Not|http://dbpedia.org/resource/Y_Not|11835|Tag
11836|À_Tout_le_Monde|http://dbpedia.org/resource/À_Tout_le_Monde|11836|Tag
11837|Back_Door_Man|http://dbpedia.org/resource/Back_Door_Man|11837|Tag
11838|Pieces_of_Eight|http://dbpedia.org/resource/Pieces_of_Eight|11838|Tag
11839|Exit...Stage_Left|http://dbpedia.org/resource/Exit...Stage_Left|11839|Tag
11840|Hall_of_the_Mountain_Grill|http://dbpedia.org/resource/Hall_of_the_Mountain_Grill|11840|Tag
11841|Bayou_Country|http://dbpedia.org/resource/Bayou_Country|11841|Tag
11842|Take_Me_Down|http://dbpedia.org/resource/Take_Me_Down|11842|Tag
11843|Once_Upon_a_Long_Ago|http://dbpedia.org/resource/Once_Upon_a_Long_Ago|11843|Tag
11844|Live_at_Radio_City|http://dbpedia.org/resource/Live_at_Radio_City|11844|Tag
11845|Tangled_Up_Tour|http://dbpedia.org/resource/Tangled_Up_Tour|11845|Tag
11846|She_Talks_to_Angels|http://dbpedia.org/resource/She_Talks_to_Angels|11846|Tag
11847|Panic_Switch|http://dbpedia.org/resource/Panic_Switch|11847|Tag
11848|Colonel_Bogey_March|http://dbpedia.org/resource/Colonel_Bogey_March|11848|Tag
11849|One_Wild_Night_Live_1985–2001|http://dbpedia.org/resource/One_Wild_Night_Live_1985–2001|11849|Tag
11850|Acid_Eaters|http://dbpedia.org/resource/Acid_Eaters|11850|Tag
11851|I_Know_Him_So_Well|http://dbpedia.org/resource/I_Know_Him_So_Well|11851|Tag
11852|Mr._Vain|http://dbpedia.org/resource/Mr._Vain|11852|Tag
11853|You_Gotta_Be|http://dbpedia.org/resource/You_Gotta_Be|11853|Tag
11854|Wear_My_Ring_Around_Your_Neck|http://dbpedia.org/resource/Wear_My_Ring_Around_Your_Neck|11854|Tag
11855|Constant_Craving|http://dbpedia.org/resource/Constant_Craving|11855|Tag
11856|Dreamers|http://dbpedia.org/resource/Dreamers|11856|Tag
11857|Get_Here|http://dbpedia.org/resource/Get_Here|11857|Tag
11858|New_Soul|http://dbpedia.org/resource/New_Soul|11858|Tag
11859|Rare_Bird_Alert|http://dbpedia.org/resource/Rare_Bird_Alert|11859|Tag
11860|Live_Scenes_from_New_York|http://dbpedia.org/resource/Live_Scenes_from_New_York|11860|Tag
11861|Backwoods_Barbie|http://dbpedia.org/resource/Backwoods_Barbie|11861|Tag
11862|Chocolate_Rain|http://dbpedia.org/resource/Chocolate_Rain|11862|Tag
11863|Too_Much_Time_on_My_Hands|http://dbpedia.org/resource/Too_Much_Time_on_My_Hands|11863|Tag
11864|Sweet_City_Woman|http://dbpedia.org/resource/Sweet_City_Woman|11864|Tag
11865|Mellow_Yellow|http://dbpedia.org/resource/Mellow_Yellow|11865|Tag
11866|You_Look_So_Fine|http://dbpedia.org/resource/You_Look_So_Fine|11866|Tag
11867|Something/Anything?|http://dbpedia.org/resource/Something/Anything?|11867|Tag
11868|Let_My_Love_Open_the_Door|http://dbpedia.org/resource/Let_My_Love_Open_the_Door|11868|Tag
11869|5.15|http://dbpedia.org/resource/5.15|11869|Tag
11870|Music_from_Vanilla_Sky|http://dbpedia.org/resource/Music_from_Vanilla_Sky|11870|Tag
11871|Praying_for_Time|http://dbpedia.org/resource/Praying_for_Time|11871|Tag
11872|Bring_It_On_Home_to_Me|http://dbpedia.org/resource/Bring_It_On_Home_to_Me|11872|Tag
11873|Hunky_Dory|http://dbpedia.org/resource/Hunky_Dory|11873|Tag
11874|To_the_Sea|http://dbpedia.org/resource/To_the_Sea|11874|Tag
11875|Mark_Knowles|http://dbpedia.org/resource/Mark_Knowles|11875|Tag
11876|Chungking_Express|http://dbpedia.org/resource/Chungking_Express|11876|Tag
11877|My_Sassy_Girl|http://dbpedia.org/resource/My_Sassy_Girl|11877|Tag
11878|WWE_Wreckless_Intent|http://dbpedia.org/resource/WWE_Wreckless_Intent|11878|Tag
11879|El_Matador|http://dbpedia.org/resource/El_Matador|11879|Tag
11880|Wingspan:_Hits_and_History|http://dbpedia.org/resource/Wingspan:_Hits_and_History|11880|Tag
11881|Blame_It_on_the_Boogie|http://dbpedia.org/resource/Blame_It_on_the_Boogie|11881|Tag
11882|Prison_Sex|http://dbpedia.org/resource/Prison_Sex|11882|Tag
11883|WOW_Hits_2005|http://dbpedia.org/resource/WOW_Hits_2005|11883|Tag
11884|Wicked_Game|http://dbpedia.org/resource/Wicked_Game|11884|Tag
11885|A_Very_Special_Christmas_7|http://dbpedia.org/resource/A_Very_Special_Christmas_7|11885|Tag
11886|Moneytalks|http://dbpedia.org/resource/Moneytalks|11886|Tag
11887|Calling_You|http://dbpedia.org/resource/Calling_You|11887|Tag
11888|Born_on_the_Bayou|http://dbpedia.org/resource/Born_on_the_Bayou|11888|Tag
11889|Three_Little_Birds|http://dbpedia.org/resource/Three_Little_Birds|11889|Tag
11890|You_Got_the_Love|http://dbpedia.org/resource/You_Got_the_Love|11890|Tag
11891|Wake_Up_and_Smell_the_Coffee|http://dbpedia.org/resource/Wake_Up_and_Smell_the_Coffee|11891|Tag
11892|A_Farewell_to_Kings|http://dbpedia.org/resource/A_Farewell_to_Kings|11892|Tag
11893|Because_the_Night|http://dbpedia.org/resource/Because_the_Night|11893|Tag
11894|Flaming_Pie|http://dbpedia.org/resource/Flaming_Pie|11894|Tag
11895|The_Formation_of_Damnation|http://dbpedia.org/resource/The_Formation_of_Damnation|11895|Tag
11896|Republic_of_Serbian_Krajina|http://dbpedia.org/resource/Republic_of_Serbian_Krajina|11896|Tag
11897|No_More_Tears|http://dbpedia.org/resource/No_More_Tears|11897|Tag
11898|Green_Onions|http://dbpedia.org/resource/Green_Onions|11898|Tag
11899|Lay_Lady_Lay|http://dbpedia.org/resource/Lay_Lady_Lay|11899|Tag
11900|Decade_of_Decadence|http://dbpedia.org/resource/Decade_of_Decadence|11900|Tag
11901|Barabajagal|http://dbpedia.org/resource/Barabajagal|11901|Tag
11902|Land_of_the_Free?|http://dbpedia.org/resource/Land_of_the_Free?|11902|Tag
11903|Venus_and_Mars/Rock_Show|http://dbpedia.org/resource/Venus_and_Mars/Rock_Show|11903|Tag
11904|Disneymania_4|http://dbpedia.org/resource/Disneymania_4|11904|Tag
11905|Ooh_Aah..._Just_a_Little_Bit|http://dbpedia.org/resource/Ooh_Aah..._Just_a_Little_Bit|11905|Tag
11906|Machine_Gun_Etiquette|http://dbpedia.org/resource/Machine_Gun_Etiquette|11906|Tag
11907|Wings_at_the_Speed_of_Sound|http://dbpedia.org/resource/Wings_at_the_Speed_of_Sound|11907|Tag
11908|Yellow_Hair_2|http://dbpedia.org/resource/Yellow_Hair_2|11908|Tag
11909|Live_at_the_Gaslight_1962|http://dbpedia.org/resource/Live_at_the_Gaslight_1962|11909|Tag
11910|Anytime_You_Need_a_Friend|http://dbpedia.org/resource/Anytime_You_Need_a_Friend|11910|Tag
11911|When_the_Stars_Go_Blue|http://dbpedia.org/resource/When_the_Stars_Go_Blue|11911|Tag
11912|I_Think_I_Love_You|http://dbpedia.org/resource/I_Think_I_Love_You|11912|Tag
11913|Trouble_in_Shangri-La|http://dbpedia.org/resource/Trouble_in_Shangri-La|11913|Tag
11914|The_Grass_Is_Blue|http://dbpedia.org/resource/The_Grass_Is_Blue|11914|Tag
11915|Watching_the_Wheels|http://dbpedia.org/resource/Watching_the_Wheels|11915|Tag
11916|Mrs_Vandebilt|http://dbpedia.org/resource/Mrs_Vandebilt|11916|Tag
11917|Rockestra_Theme|http://dbpedia.org/resource/Rockestra_Theme|11917|Tag
11918|A_Song_for_Mama|http://dbpedia.org/resource/A_Song_for_Mama|11918|Tag
11919|Take_Me_Higher|http://dbpedia.org/resource/Take_Me_Higher|11919|Tag
11920|Talk_Dirty_to_Me|http://dbpedia.org/resource/Talk_Dirty_to_Me|11920|Tag
11921|Water_Runs_Dry|http://dbpedia.org/resource/Water_Runs_Dry|11921|Tag
11922|Sometimes_I_Feel_Like_a_Motherless_Child|http://dbpedia.org/resource/Sometimes_I_Feel_Like_a_Motherless_Child|11922|Tag
11923|Prove_Your_Love|http://dbpedia.org/resource/Prove_Your_Love|11923|Tag
11924|From_Chaos|http://dbpedia.org/resource/From_Chaos|11924|Tag
11925|Somewhere_in_England|http://dbpedia.org/resource/Somewhere_in_England|11925|Tag
11926|Wings_over_America|http://dbpedia.org/resource/Wings_over_America|11926|Tag
11927|Labcabincalifornia|http://dbpedia.org/resource/Labcabincalifornia|11927|Tag
11928|Nobody_Does_It_Better|http://dbpedia.org/resource/Nobody_Does_It_Better|11928|Tag
11929|Skull_Snaps|http://dbpedia.org/resource/Skull_Snaps|11929|Tag
11930|Scabdates|http://dbpedia.org/resource/Scabdates|11930|Tag
11931|Black_Steel_in_the_Hour_of_Chaos|http://dbpedia.org/resource/Black_Steel_in_the_Hour_of_Chaos|11931|Tag
11932|The_Rocker|http://dbpedia.org/resource/The_Rocker|11932|Tag
11933|Your_Woman|http://dbpedia.org/resource/Your_Woman|11933|Tag
11934|Magic_Christian_Music|http://dbpedia.org/resource/Magic_Christian_Music|11934|Tag
11935|Hi,_Hi,_Hi|http://dbpedia.org/resource/Hi,_Hi,_Hi|11935|Tag
11936|Silent_Lucidity|http://dbpedia.org/resource/Silent_Lucidity|11936|Tag
11937|Back_Off_Boogaloo|http://dbpedia.org/resource/Back_Off_Boogaloo|11937|Tag
11938|Let_Me_Roll_It|http://dbpedia.org/resource/Let_Me_Roll_It|11938|Tag
11939|Where_We_Belong|http://dbpedia.org/resource/Where_We_Belong|11939|Tag
11940|Working_Class_Hero:_A_Tribute_to_John_Lennon|http://dbpedia.org/resource/Working_Class_Hero:_A_Tribute_to_John_Lennon|11940|Tag
11941|Cobrastyle|http://dbpedia.org/resource/Cobrastyle|11941|Tag
11942|Setting_Sun|http://dbpedia.org/resource/Setting_Sun|11942|Tag
11943|Simple_Dreams|http://dbpedia.org/resource/Simple_Dreams|11943|Tag
11944|Lips_Like_Sugar|http://dbpedia.org/resource/Lips_Like_Sugar|11944|Tag
11945|The_Needle_and_the_Damage_Done|http://dbpedia.org/resource/The_Needle_and_the_Damage_Done|11945|Tag
11946|McCartney_II|http://dbpedia.org/resource/McCartney_II|11946|Tag
11947|A_Whole_New_World|http://dbpedia.org/resource/A_Whole_New_World|11947|Tag
11948|Stop_and_Smell_the_Roses|http://dbpedia.org/resource/Stop_and_Smell_the_Roses|11948|Tag
11949|Motown_Junk|http://dbpedia.org/resource/Motown_Junk|11949|Tag
11950|Nice_Guys_Finish_Last|http://dbpedia.org/resource/Nice_Guys_Finish_Last|11950|Tag
11951|American_Edit|http://dbpedia.org/resource/American_Edit|11951|Tag
11952|Red_Barchetta|http://dbpedia.org/resource/Red_Barchetta|11952|Tag
11953|Mad_About_the_Boy|http://dbpedia.org/resource/Mad_About_the_Boy|11953|Tag
11954|The_Back_Seat_of_My_Car|http://dbpedia.org/resource/The_Back_Seat_of_My_Car|11954|Tag
11955|Goodnight_Tonight|http://dbpedia.org/resource/Goodnight_Tonight|11955|Tag
11956|20th_Century_Boy|http://dbpedia.org/resource/20th_Century_Boy|11956|Tag
11957|Live_for_Loving_You|http://dbpedia.org/resource/Live_for_Loving_You|11957|Tag
11958|My_Wish|http://dbpedia.org/resource/My_Wish|11958|Tag
11959|Hasten_Down_the_Wind|http://dbpedia.org/resource/Hasten_Down_the_Wind|11959|Tag
11960|Doremi_Fasol_Latido|http://dbpedia.org/resource/Doremi_Fasol_Latido|11960|Tag
11961|Back_in_the_U.S.|http://dbpedia.org/resource/Back_in_the_U.S.|11961|Tag
11962|Paul_Is_Live|http://dbpedia.org/resource/Paul_Is_Live|11962|Tag
11963|A_Dream_Is_a_Wish_Your_Heart_Makes|http://dbpedia.org/resource/A_Dream_Is_a_Wish_Your_Heart_Makes|11963|Tag
11964|Flying_High_Again|http://dbpedia.org/resource/Flying_High_Again|11964|Tag
11965|Not_for_You|http://dbpedia.org/resource/Not_for_You|11965|Tag
11966|Live_at_the_Garden|http://dbpedia.org/resource/Live_at_the_Garden|11966|Tag
11967|I_Can_See_Clearly_Now|http://dbpedia.org/resource/I_Can_See_Clearly_Now|11967|Tag
11968|Getting_Away_with_It|http://dbpedia.org/resource/Getting_Away_with_It|11968|Tag
11969|Hungry_Heart|http://dbpedia.org/resource/Hungry_Heart|11969|Tag
11970|Sleeping_Satellite|http://dbpedia.org/resource/Sleeping_Satellite|11970|Tag
11971|19th_Nervous_Breakdown|http://dbpedia.org/resource/19th_Nervous_Breakdown|11971|Tag
11972|C_Moon|http://dbpedia.org/resource/C_Moon|11972|Tag
11973|With_a_Little_Luck|http://dbpedia.org/resource/With_a_Little_Luck|11973|Tag
11974|Live_in_the_X_Lounge|http://dbpedia.org/resource/Live_in_the_X_Lounge|11974|Tag
11975|Does_Anybody_Really_Know_What_Time_It_Is?|http://dbpedia.org/resource/Does_Anybody_Really_Know_What_Time_It_Is?|11975|Tag
11976|Unexpected_Dreams|http://dbpedia.org/resource/Unexpected_Dreams|11976|Tag
11977|Greasy_Truckers_Party|http://dbpedia.org/resource/Greasy_Truckers_Party|11977|Tag
11978|Grow_Old_with_Me|http://dbpedia.org/resource/Grow_Old_with_Me|11978|Tag
11979|Company_rule_in_India|http://dbpedia.org/resource/Company_rule_in_India|11979|Tag
11980|Alderney|http://dbpedia.org/resource/Alderney|11980|Tag
11981|Uyghur_Khaganate|http://dbpedia.org/resource/Uyghur_Khaganate|11981|Tag
11982|Seventeen_Provinces|http://dbpedia.org/resource/Seventeen_Provinces|11982|Tag
11983|Duchy_of_Saxony|http://dbpedia.org/resource/Duchy_of_Saxony|11983|Tag
11984|Electorate_of_Saxony|http://dbpedia.org/resource/Electorate_of_Saxony|11984|Tag
11985|Gupta_Empire|http://dbpedia.org/resource/Gupta_Empire|11985|Tag
11986|Kirghiz_Soviet_Socialist_Republic|http://dbpedia.org/resource/Kirghiz_Soviet_Socialist_Republic|11986|Tag
11987|Republic_of_Florence|http://dbpedia.org/resource/Republic_of_Florence|11987|Tag
11988|Kingdom_of_Kush|http://dbpedia.org/resource/Kingdom_of_Kush|11988|Tag
11989|Goodbye_Blue_Sky|http://dbpedia.org/resource/Goodbye_Blue_Sky|11989|Tag
11990|Kushan_Empire|http://dbpedia.org/resource/Kushan_Empire|11990|Tag
11991|Brandenburg-Prussia|http://dbpedia.org/resource/Brandenburg-Prussia|11991|Tag
11992|Akrotiri_and_Dhekelia|http://dbpedia.org/resource/Akrotiri_and_Dhekelia|11992|Tag
11993|British_Antarctic_Territory|http://dbpedia.org/resource/British_Antarctic_Territory|11993|Tag
11994|Electorate_of_Bavaria|http://dbpedia.org/resource/Electorate_of_Bavaria|11994|Tag
11995|Free_City_of_Frankfurt|http://dbpedia.org/resource/Free_City_of_Frankfurt|11995|Tag
11996|Durrani_Empire|http://dbpedia.org/resource/Durrani_Empire|11996|Tag
11997|Hungarian_Soviet_Republic|http://dbpedia.org/resource/Hungarian_Soviet_Republic|11997|Tag
11998|North_Borneo|http://dbpedia.org/resource/North_Borneo|11998|Tag
11999|Göktürks|http://dbpedia.org/resource/Göktürks|11999|Tag
12000|Confederation_of_the_Rhine|http://dbpedia.org/resource/Confederation_of_the_Rhine|12000|Tag
12001|Flower_of_Scotland|http://dbpedia.org/resource/Flower_of_Scotland|12001|Tag
12002|Eusebius_of_Caesarea|http://dbpedia.org/resource/Eusebius_of_Caesarea|12002|Tag
