:START_ID(Tag)|:END_ID(Tagclass)|:TYPE
11828|182|hasType
11829|182|hasType
11830|182|hasType
11831|182|hasType
11832|182|hasType
11833|180|hasType
11834|182|hasType
11835|182|hasType
11836|342|hasType
11837|342|hasType
11838|182|hasType
11839|182|hasType
11840|182|hasType
11841|182|hasType
11842|342|hasType
11843|342|hasType
11844|182|hasType
11845|182|hasType
11846|342|hasType
11847|342|hasType
11848|180|hasType
11849|182|hasType
11850|182|hasType
11851|342|hasType
11852|342|hasType
11853|342|hasType
11854|342|hasType
11855|342|hasType
11856|342|hasType
11857|342|hasType
11858|342|hasType
11859|182|hasType
11860|182|hasType
11861|182|hasType
11862|180|hasType
11863|342|hasType
11864|342|hasType
11865|342|hasType
11866|342|hasType
11867|182|hasType
11868|342|hasType
11869|342|hasType
11870|182|hasType
11871|342|hasType
11872|342|hasType
11873|182|hasType
11874|182|hasType
11875|59|hasType
11876|182|hasType
11877|182|hasType
11878|182|hasType
11879|180|hasType
11880|182|hasType
11881|342|hasType
11882|342|hasType
11883|182|hasType
11884|342|hasType
11885|182|hasType
11886|342|hasType
11887|342|hasType
11888|180|hasType
11889|342|hasType
11890|342|hasType
11891|182|hasType
11892|182|hasType
11893|342|hasType
11894|182|hasType
11895|182|hasType
11896|62|hasType
11897|182|hasType
11898|342|hasType
11899|342|hasType
11900|182|hasType
11901|182|hasType
11902|182|hasType
11903|342|hasType
11904|182|hasType
11905|342|hasType
11906|182|hasType
11907|182|hasType
11908|182|hasType
11909|182|hasType
11910|342|hasType
11911|180|hasType
11912|342|hasType
11913|182|hasType
11914|182|hasType
11915|342|hasType
11916|342|hasType
11917|342|hasType
11918|342|hasType
11919|182|hasType
11920|342|hasType
11921|342|hasType
11922|342|hasType
11923|342|hasType
11924|182|hasType
11925|182|hasType
11926|182|hasType
11927|182|hasType
11928|342|hasType
11929|182|hasType
11930|182|hasType
11931|342|hasType
11932|342|hasType
11933|342|hasType
11934|182|hasType
11935|342|hasType
11936|342|hasType
11937|342|hasType
11938|342|hasType
11939|342|hasType
11940|182|hasType
11941|342|hasType
11942|342|hasType
11943|182|hasType
11944|342|hasType
11945|180|hasType
11946|182|hasType
11947|342|hasType
11948|182|hasType
11949|342|hasType
11950|342|hasType
11951|182|hasType
11952|180|hasType
11953|342|hasType
11954|342|hasType
11955|342|hasType
11956|342|hasType
11957|342|hasType
11958|342|hasType
11959|182|hasType
11960|182|hasType
11961|182|hasType
11962|182|hasType
11963|342|hasType
11964|342|hasType
11965|342|hasType
11966|182|hasType
11967|342|hasType
11968|342|hasType
11969|342|hasType
11970|342|hasType
11971|342|hasType
11972|342|hasType
11973|342|hasType
11974|182|hasType
11975|342|hasType
11976|182|hasType
11977|182|hasType
11978|180|hasType
11979|62|hasType
11980|62|hasType
11981|62|hasType
11982|62|hasType
11983|62|hasType
11984|62|hasType
11985|62|hasType
11986|62|hasType
11987|62|hasType
11988|62|hasType
11989|180|hasType
11990|62|hasType
11991|62|hasType
11992|62|hasType
11993|62|hasType
11994|62|hasType
11995|62|hasType
11996|62|hasType
11997|62|hasType
11998|62|hasType
11999|62|hasType
12000|62|hasType
12001|180|hasType
12002|0|hasType
12003|62|hasType
12004|62|hasType
12005|62|hasType
12006|62|hasType
12007|180|hasType
12008|62|hasType
12009|242|hasType
12010|62|hasType
12011|62|hasType
12012|62|hasType
12013|62|hasType
12014|62|hasType
12015|62|hasType
12016|62|hasType
12017|62|hasType
12018|62|hasType
12019|62|hasType
12020|62|hasType
12021|62|hasType
12022|62|hasType
12023|62|hasType
12024|62|hasType
12025|62|hasType
12026|62|hasType
12027|62|hasType
12028|62|hasType
12029|62|hasType
12030|62|hasType
12031|62|hasType
12032|62|hasType
12033|62|hasType
12034|62|hasType
12035|62|hasType
12036|62|hasType
12037|62|hasType
12038|342|hasType
12039|62|hasType
12040|62|hasType
12041|342|hasType
12042|62|hasType
12043|182|hasType
12044|62|hasType
12045|62|hasType
12046|62|hasType
12047|41|hasType
12048|62|hasType
12049|62|hasType
12050|62|hasType
12051|62|hasType
12052|182|hasType
12053|62|hasType
12054|62|hasType
12055|62|hasType
12056|62|hasType
12057|62|hasType
12058|62|hasType
12059|62|hasType
12060|180|hasType
12061|62|hasType
12062|342|hasType
12063|62|hasType
12064|62|hasType
12065|180|hasType
12066|62|hasType
12067|62|hasType
12068|342|hasType
12069|180|hasType
12070|182|hasType
12071|62|hasType
12072|182|hasType
12073|342|hasType
12074|182|hasType
12075|182|hasType
12076|62|hasType
12077|342|hasType
12078|182|hasType
12079|342|hasType
12080|182|hasType
12081|342|hasType
12082|62|hasType
12083|62|hasType
12084|342|hasType
12085|342|hasType
12086|62|hasType
12087|62|hasType
12088|62|hasType
12089|62|hasType
12090|62|hasType
12091|182|hasType
12092|182|hasType
12093|62|hasType
12094|62|hasType
12095|62|hasType
12096|62|hasType
12097|62|hasType
12098|62|hasType
12099|62|hasType
12100|62|hasType
12101|62|hasType
12102|62|hasType
12103|62|hasType
12104|180|hasType
12105|182|hasType
12106|182|hasType
12107|342|hasType
12108|180|hasType
12109|182|hasType
12110|182|hasType
12111|182|hasType
12112|182|hasType
12113|182|hasType
12114|182|hasType
12115|342|hasType
12116|62|hasType
12117|62|hasType
12118|62|hasType
12119|62|hasType
12120|182|hasType
12121|182|hasType
12122|62|hasType
12123|62|hasType
12124|182|hasType
12125|182|hasType
12126|62|hasType
12127|182|hasType
12128|182|hasType
12129|62|hasType
12130|62|hasType
12131|62|hasType
12132|342|hasType
12133|62|hasType
12134|182|hasType
12135|182|hasType
12136|182|hasType
12137|182|hasType
12138|182|hasType
12139|182|hasType
12140|342|hasType
12141|182|hasType
12142|342|hasType
12143|62|hasType
12144|342|hasType
12145|182|hasType
12146|62|hasType
12147|182|hasType
12148|62|hasType
12149|342|hasType
12150|182|hasType
12151|62|hasType
12152|182|hasType
12153|342|hasType
12154|342|hasType
12155|182|hasType
12156|342|hasType
12157|62|hasType
12158|62|hasType
12159|62|hasType
12160|62|hasType
12161|182|hasType
12162|62|hasType
12163|62|hasType
12164|62|hasType
12165|62|hasType
12166|62|hasType
12167|62|hasType
12168|62|hasType
12169|62|hasType
12170|62|hasType
12171|62|hasType
12172|62|hasType
12173|62|hasType
12174|62|hasType
12175|62|hasType
12176|62|hasType
12177|182|hasType
12178|182|hasType
12179|62|hasType
12180|182|hasType
12181|342|hasType
12182|182|hasType
12183|62|hasType
12184|182|hasType
12185|182|hasType
12186|180|hasType
12187|182|hasType
12188|182|hasType
12189|182|hasType
12190|182|hasType
12191|182|hasType
12192|182|hasType
12193|182|hasType
12194|182|hasType
12195|62|hasType
12196|342|hasType
12197|182|hasType
12198|62|hasType
12199|62|hasType
12200|182|hasType
12201|182|hasType
12202|182|hasType
12203|62|hasType
12204|62|hasType
12205|62|hasType
12206|62|hasType
12207|62|hasType
12208|182|hasType
12209|62|hasType
12210|62|hasType
12211|62|hasType
12212|62|hasType
12213|342|hasType
12214|342|hasType
12215|62|hasType
12216|62|hasType
12217|62|hasType
12218|62|hasType
12219|62|hasType
12220|62|hasType
12221|62|hasType
12222|62|hasType
12223|182|hasType
12224|62|hasType
12225|62|hasType
12226|62|hasType
12227|62|hasType
12228|62|hasType
12229|62|hasType
12230|62|hasType
12231|233|hasType
12232|62|hasType
12233|62|hasType
12234|62|hasType
12235|62|hasType
12236|62|hasType
12237|62|hasType
12238|62|hasType
12239|180|hasType
12240|180|hasType
12241|62|hasType
12242|62|hasType
12243|62|hasType
12244|62|hasType
12245|62|hasType
12246|180|hasType
12247|62|hasType
12248|182|hasType
12249|182|hasType
12250|62|hasType
12251|62|hasType
12252|342|hasType
12253|342|hasType
12254|182|hasType
12255|342|hasType
12256|342|hasType
12257|182|hasType
12258|182|hasType
12259|342|hasType
12260|62|hasType
12261|182|hasType
12262|342|hasType
12263|342|hasType
12264|62|hasType
12265|180|hasType
12266|62|hasType
12267|182|hasType
12268|62|hasType
12269|62|hasType
12270|62|hasType
12271|342|hasType
12272|182|hasType
12273|59|hasType
12274|62|hasType
12275|62|hasType
12276|62|hasType
12277|62|hasType
12278|62|hasType
12279|62|hasType
12280|180|hasType
12281|62|hasType
12282|182|hasType
12283|62|hasType
12284|342|hasType
12285|62|hasType
12286|62|hasType
12287|62|hasType
12288|62|hasType
12289|62|hasType
12290|62|hasType
12291|62|hasType
12292|62|hasType
12293|62|hasType
12294|62|hasType
12295|62|hasType
12296|59|hasType
12297|62|hasType
12298|62|hasType
12299|62|hasType
12300|62|hasType
12301|62|hasType
12302|62|hasType
12303|62|hasType
12304|62|hasType
12305|62|hasType
12306|182|hasType
12307|342|hasType
12308|342|hasType
12309|62|hasType
12310|342|hasType
12311|182|hasType
12312|342|hasType
12313|182|hasType
12314|342|hasType
12315|342|hasType
12316|342|hasType
12317|180|hasType
12318|182|hasType
12319|182|hasType
12320|342|hasType
12321|182|hasType
12322|342|hasType
12323|182|hasType
12324|342|hasType
12325|342|hasType
12326|180|hasType
12327|342|hasType
12328|182|hasType
12329|342|hasType
12330|182|hasType
12331|342|hasType
12332|182|hasType
12333|182|hasType
12334|342|hasType
12335|182|hasType
12336|182|hasType
12337|182|hasType
12338|342|hasType
12339|342|hasType
12340|342|hasType
12341|342|hasType
12342|342|hasType
12343|182|hasType
12344|182|hasType
12345|182|hasType
12346|342|hasType
12347|342|hasType
12348|180|hasType
12349|342|hasType
12350|182|hasType
12351|342|hasType
12352|182|hasType
12353|342|hasType
12354|342|hasType
12355|342|hasType
12356|342|hasType
12357|342|hasType
12358|342|hasType
12359|182|hasType
12360|342|hasType
12361|342|hasType
12362|182|hasType
12363|342|hasType
12364|182|hasType
12365|182|hasType
12366|182|hasType
12367|182|hasType
12368|182|hasType
12369|182|hasType
12370|182|hasType
12371|182|hasType
12372|342|hasType
12373|182|hasType
12374|180|hasType
12375|180|hasType
12376|342|hasType
12377|182|hasType
12378|180|hasType
12379|182|hasType
12380|182|hasType
12381|182|hasType
12382|342|hasType
12383|182|hasType
12384|180|hasType
12385|342|hasType
12386|342|hasType
12387|342|hasType
12388|342|hasType
12389|182|hasType
12390|182|hasType
12391|342|hasType
12392|182|hasType
12393|182|hasType
12394|182|hasType
12395|182|hasType
12396|342|hasType
12397|180|hasType
12398|182|hasType
12399|342|hasType
12400|182|hasType
12401|182|hasType
12402|342|hasType
12403|182|hasType
12404|342|hasType
12405|180|hasType
12406|342|hasType
12407|182|hasType
12408|180|hasType
12409|342|hasType
12410|62|hasType
12411|182|hasType
12412|182|hasType
12413|62|hasType
12414|182|hasType
12415|182|hasType
12416|279|hasType
12417|342|hasType
12418|182|hasType
12419|342|hasType
12420|180|hasType
12421|182|hasType
12422|182|hasType
12423|62|hasType
12424|62|hasType
12425|62|hasType
12426|182|hasType
12427|342|hasType
12428|342|hasType
12429|342|hasType
12430|342|hasType
12431|342|hasType
12432|182|hasType
12433|182|hasType
12434|182|hasType
12435|182|hasType
12436|342|hasType
12437|180|hasType
12438|182|hasType
12439|233|hasType
12440|342|hasType
12441|182|hasType
12442|182|hasType
12443|342|hasType
12444|342|hasType
12445|62|hasType
12446|182|hasType
12447|342|hasType
12448|62|hasType
12449|62|hasType
12450|62|hasType
12451|62|hasType
12452|62|hasType
12453|62|hasType
12454|62|hasType
12455|62|hasType
12456|62|hasType
12457|62|hasType
12458|62|hasType
12459|62|hasType
12460|62|hasType
12461|62|hasType
12462|62|hasType
12463|180|hasType
12464|62|hasType
12465|62|hasType
12466|62|hasType
12467|62|hasType
12468|62|hasType
12469|62|hasType
12470|62|hasType
12471|182|hasType
12472|182|hasType
12473|62|hasType
12474|62|hasType
12475|62|hasType
12476|62|hasType
12477|62|hasType
12478|62|hasType
12479|62|hasType
12480|62|hasType
12481|62|hasType
12482|62|hasType
12483|62|hasType
12484|62|hasType
12485|182|hasType
12486|342|hasType
12487|182|hasType
12488|342|hasType
12489|182|hasType
12490|342|hasType
12491|182|hasType
12492|342|hasType
12493|182|hasType
12494|342|hasType
12495|182|hasType
12496|342|hasType
12497|342|hasType
12498|342|hasType
12499|342|hasType
12500|182|hasType
12501|342|hasType
12502|180|hasType
12503|342|hasType
12504|182|hasType
12505|180|hasType
12506|342|hasType
12507|342|hasType
12508|182|hasType
12509|342|hasType
12510|342|hasType
12511|182|hasType
12512|182|hasType
12513|182|hasType
12514|342|hasType
12515|342|hasType
12516|180|hasType
12517|342|hasType
12518|342|hasType
12519|342|hasType
12520|180|hasType
12521|342|hasType
12522|342|hasType
12523|182|hasType
12524|342|hasType
12525|182|hasType
12526|182|hasType
12527|342|hasType
12528|182|hasType
12529|342|hasType
12530|182|hasType
12531|182|hasType
12532|182|hasType
12533|342|hasType
12534|182|hasType
12535|342|hasType
12536|342|hasType
12537|182|hasType
12538|182|hasType
12539|342|hasType
12540|342|hasType
12541|342|hasType
12542|182|hasType
12543|180|hasType
12544|182|hasType
12545|342|hasType
12546|182|hasType
12547|180|hasType
12548|342|hasType
12549|342|hasType
12550|182|hasType
12551|182|hasType
12552|182|hasType
12553|182|hasType
12554|182|hasType
12555|342|hasType
12556|342|hasType
12557|342|hasType
12558|342|hasType
12559|182|hasType
12560|342|hasType
12561|182|hasType
12562|182|hasType
12563|342|hasType
12564|342|hasType
12565|342|hasType
12566|342|hasType
12567|342|hasType
12568|182|hasType
12569|342|hasType
12570|180|hasType
12571|342|hasType
12572|182|hasType
12573|342|hasType
12574|182|hasType
12575|342|hasType
12576|182|hasType
12577|342|hasType
12578|342|hasType
12579|182|hasType
12580|342|hasType
12581|342|hasType
12582|342|hasType
12583|342|hasType
12584|182|hasType
12585|182|hasType
12586|182|hasType
12587|342|hasType
12588|342|hasType
12589|342|hasType
12590|342|hasType
12591|342|hasType
12592|182|hasType
12593|342|hasType
12594|182|hasType
12595|180|hasType
12596|182|hasType
12597|342|hasType
12598|182|hasType
12599|182|hasType
12600|182|hasType
12601|342|hasType
12602|342|hasType
12603|342|hasType
12604|182|hasType
12605|342|hasType
12606|182|hasType
12607|342|hasType
12608|180|hasType
12609|342|hasType
12610|342|hasType
12611|342|hasType
12612|342|hasType
12613|182|hasType
12614|342|hasType
12615|342|hasType
12616|342|hasType
12617|182|hasType
12618|182|hasType
12619|182|hasType
12620|182|hasType
12621|182|hasType
12622|182|hasType
12623|182|hasType
12624|182|hasType
12625|182|hasType
12626|182|hasType
12627|182|hasType
12628|182|hasType
12629|182|hasType
12630|182|hasType
12631|182|hasType
12632|342|hasType
12633|182|hasType
12634|182|hasType
12635|182|hasType
12636|182|hasType
12637|182|hasType
12638|182|hasType
12639|182|hasType
12640|342|hasType
12641|182|hasType
12642|182|hasType
12643|182|hasType
12644|182|hasType
12645|182|hasType
12646|182|hasType
12647|182|hasType
12648|182|hasType
12649|182|hasType
12650|182|hasType
12651|182|hasType
12652|182|hasType
12653|342|hasType
12654|182|hasType
12655|342|hasType
12656|182|hasType
12657|342|hasType
12658|342|hasType
12659|342|hasType
12660|342|hasType
12661|182|hasType
12662|182|hasType
12663|342|hasType
12664|180|hasType
12665|182|hasType
12666|182|hasType
12667|342|hasType
12668|342|hasType
12669|180|hasType
12670|182|hasType
12671|182|hasType
12672|342|hasType
12673|182|hasType
12674|182|hasType
12675|182|hasType
12676|182|hasType
12677|182|hasType
12678|182|hasType
12679|180|hasType
12680|182|hasType
12681|342|hasType
12682|342|hasType
12683|342|hasType
12684|342|hasType
12685|182|hasType
12686|182|hasType
12687|182|hasType
12688|182|hasType
12689|182|hasType
12690|182|hasType
12691|182|hasType
12692|182|hasType
12693|342|hasType
12694|182|hasType
12695|182|hasType
12696|182|hasType
12697|182|hasType
12698|182|hasType
12699|342|hasType
12700|182|hasType
12701|342|hasType
12702|182|hasType
12703|182|hasType
12704|182|hasType
12705|182|hasType
12706|182|hasType
12707|182|hasType
12708|182|hasType
12709|182|hasType
12710|182|hasType
12711|182|hasType
12712|182|hasType
12713|182|hasType
12714|182|hasType
12715|182|hasType
12716|182|hasType
12717|182|hasType
12718|182|hasType
12719|182|hasType
12720|182|hasType
12721|182|hasType
12722|342|hasType
12723|182|hasType
12724|342|hasType
12725|180|hasType
12726|182|hasType
12727|182|hasType
12728|342|hasType
12729|182|hasType
12730|182|hasType
12731|182|hasType
12732|182|hasType
12733|182|hasType
12734|182|hasType
12735|182|hasType
12736|182|hasType
12737|182|hasType
12738|342|hasType
12739|182|hasType
12740|182|hasType
12741|182|hasType
12742|182|hasType
12743|182|hasType
12744|182|hasType
12745|342|hasType
12746|182|hasType
12747|342|hasType
12748|182|hasType
12749|182|hasType
12750|182|hasType
12751|182|hasType
12752|180|hasType
12753|342|hasType
12754|182|hasType
12755|182|hasType
12756|182|hasType
12757|182|hasType
12758|182|hasType
12759|182|hasType
12760|342|hasType
12761|182|hasType
12762|182|hasType
12763|342|hasType
12764|342|hasType
12765|182|hasType
12766|182|hasType
12767|180|hasType
12768|182|hasType
12769|182|hasType
12770|182|hasType
12771|342|hasType
12772|182|hasType
12773|182|hasType
12774|182|hasType
12775|180|hasType
12776|182|hasType
12777|182|hasType
12778|182|hasType
12779|182|hasType
12780|182|hasType
12781|182|hasType
12782|182|hasType
12783|182|hasType
12784|182|hasType
12785|342|hasType
12786|182|hasType
12787|182|hasType
12788|182|hasType
12789|182|hasType
12790|182|hasType
12791|182|hasType
12792|182|hasType
12793|182|hasType
12794|182|hasType
12795|182|hasType
12796|182|hasType
12797|182|hasType
12798|182|hasType
12799|180|hasType
12800|342|hasType
12801|342|hasType
12802|342|hasType
12803|342|hasType
12804|342|hasType
12805|342|hasType
12806|180|hasType
12807|342|hasType
12808|342|hasType
12809|342|hasType
12810|182|hasType
12811|182|hasType
12812|342|hasType
12813|342|hasType
12814|182|hasType
12815|342|hasType
12816|342|hasType
12817|342|hasType
12818|182|hasType
12819|182|hasType
12820|182|hasType
12821|182|hasType
12822|182|hasType
12823|182|hasType
12824|182|hasType
12825|182|hasType
12826|182|hasType
12827|182|hasType
12828|182|hasType
12829|182|hasType
12830|182|hasType
12831|182|hasType
12832|182|hasType
12833|182|hasType
12834|182|hasType
12835|182|hasType
12836|182|hasType
12837|182|hasType
12838|342|hasType
12839|182|hasType
12840|342|hasType
12841|182|hasType
12842|180|hasType
12843|342|hasType
12844|342|hasType
12845|182|hasType
12846|182|hasType
12847|342|hasType
12848|182|hasType
12849|182|hasType
12850|182|hasType
12851|342|hasType
12852|342|hasType
12853|342|hasType
12854|342|hasType
12855|342|hasType
12856|180|hasType
12857|342|hasType
12858|342|hasType
12859|182|hasType
12860|342|hasType
12861|342|hasType
12862|182|hasType
12863|182|hasType
12864|182|hasType
12865|342|hasType
12866|342|hasType
12867|182|hasType
12868|342|hasType
12869|342|hasType
12870|342|hasType
12871|342|hasType
12872|342|hasType
12873|182|hasType
12874|182|hasType
12875|182|hasType
12876|182|hasType
12877|182|hasType
12878|182|hasType
12879|182|hasType
12880|342|hasType
12881|182|hasType
12882|182|hasType
12883|182|hasType
12884|182|hasType
12885|182|hasType
12886|182|hasType
12887|342|hasType
12888|342|hasType
12889|342|hasType
12890|182|hasType
12891|342|hasType
12892|342|hasType
12893|342|hasType
12894|342|hasType
12895|342|hasType
12896|182|hasType
12897|182|hasType
12898|182|hasType
12899|182|hasType
12900|182|hasType
12901|182|hasType
12902|182|hasType
12903|182|hasType
12904|182|hasType
12905|342|hasType
12906|342|hasType
12907|182|hasType
12908|182|hasType
12909|182|hasType
12910|182|hasType
12911|182|hasType
12912|182|hasType
12913|342|hasType
12914|342|hasType
12915|342|hasType
12916|342|hasType
12917|342|hasType
12918|342|hasType
12919|182|hasType
12920|342|hasType
12921|182|hasType
12922|182|hasType
12923|182|hasType
12924|342|hasType
12925|182|hasType
12926|182|hasType
12927|182|hasType
12928|182|hasType
12929|182|hasType
12930|182|hasType
12931|182|hasType
12932|182|hasType
12933|182|hasType
12934|182|hasType
12935|182|hasType
12936|182|hasType
12937|182|hasType
12938|182|hasType
12939|182|hasType
12940|182|hasType
12941|182|hasType
12942|182|hasType
12943|342|hasType
12944|342|hasType
12945|182|hasType
12946|342|hasType
12947|182|hasType
12948|182|hasType
12949|342|hasType
12950|342|hasType
12951|182|hasType
12952|182|hasType
12953|182|hasType
12954|182|hasType
12955|182|hasType
12956|182|hasType
12957|182|hasType
12958|182|hasType
12959|182|hasType
12960|182|hasType
12961|342|hasType
12962|182|hasType
12963|182|hasType
12964|182|hasType
12965|342|hasType
12966|182|hasType
12967|182|hasType
12968|182|hasType
12969|182|hasType
12970|182|hasType
12971|182|hasType
12972|182|hasType
12973|342|hasType
12974|182|hasType
12975|182|hasType
12976|342|hasType
12977|342|hasType
12978|182|hasType
12979|342|hasType
12980|342|hasType
12981|342|hasType
12982|342|hasType
12983|182|hasType
12984|342|hasType
12985|342|hasType
12986|182|hasType
12987|182|hasType
12988|342|hasType
12989|182|hasType
12990|182|hasType
12991|342|hasType
12992|342|hasType
12993|182|hasType
12994|182|hasType
12995|182|hasType
12996|182|hasType
12997|180|hasType
12998|342|hasType
12999|233|hasType
13000|342|hasType
13001|233|hasType
13002|342|hasType
13003|182|hasType
13004|342|hasType
13005|182|hasType
13006|182|hasType
13007|182|hasType
13008|182|hasType
13009|342|hasType
13010|182|hasType
13011|182|hasType
13012|182|hasType
13013|182|hasType
13014|342|hasType
13015|182|hasType
13016|342|hasType
13017|342|hasType
13018|182|hasType
13019|182|hasType
13020|182|hasType
13021|182|hasType
13022|182|hasType
13023|182|hasType
13024|182|hasType
13025|182|hasType
13026|182|hasType
13027|182|hasType
13028|182|hasType
13029|182|hasType
13030|182|hasType
13031|342|hasType
13032|342|hasType
13033|182|hasType
13034|342|hasType
13035|182|hasType
13036|182|hasType
13037|182|hasType
13038|182|hasType
13039|182|hasType
13040|180|hasType
13041|342|hasType
13042|180|hasType
13043|182|hasType
13044|342|hasType
13045|182|hasType
13046|182|hasType
13047|182|hasType
13048|342|hasType
13049|182|hasType
13050|180|hasType
13051|182|hasType
13052|182|hasType
13053|180|hasType
13054|342|hasType
13055|182|hasType
13056|342|hasType
13057|182|hasType
13058|182|hasType
13059|182|hasType
13060|182|hasType
13061|342|hasType
13062|182|hasType
13063|342|hasType
13064|182|hasType
13065|182|hasType
13066|342|hasType
13067|180|hasType
13068|342|hasType
13069|342|hasType
13070|182|hasType
13071|180|hasType
13072|233|hasType
13073|182|hasType
13074|180|hasType
13075|182|hasType
13076|182|hasType
13077|342|hasType
13078|182|hasType
13079|182|hasType
13080|342|hasType
13081|182|hasType
13082|182|hasType
13083|182|hasType
13084|342|hasType
13085|182|hasType
13086|342|hasType
13087|342|hasType
13088|182|hasType
13089|342|hasType
13090|182|hasType
13091|180|hasType
13092|182|hasType
13093|182|hasType
13094|182|hasType
13095|342|hasType
13096|182|hasType
13097|182|hasType
13098|342|hasType
13099|182|hasType
13100|182|hasType
13101|182|hasType
13102|342|hasType
13103|182|hasType
13104|342|hasType
13105|342|hasType
13106|182|hasType
13107|342|hasType
13108|182|hasType
13109|182|hasType
13110|342|hasType
13111|182|hasType
13112|342|hasType
13113|342|hasType
13114|342|hasType
13115|342|hasType
13116|182|hasType
13117|182|hasType
13118|342|hasType
13119|342|hasType
13120|342|hasType
13121|342|hasType
13122|342|hasType
13123|342|hasType
13124|342|hasType
13125|182|hasType
13126|342|hasType
13127|342|hasType
13128|182|hasType
13129|342|hasType
13130|182|hasType
13131|182|hasType
13132|342|hasType
13133|342|hasType
13134|342|hasType
13135|182|hasType
13136|342|hasType
13137|182|hasType
13138|342|hasType
13139|182|hasType
13140|182|hasType
13141|182|hasType
13142|342|hasType
13143|342|hasType
13144|342|hasType
13145|342|hasType
13146|342|hasType
13147|342|hasType
13148|342|hasType
13149|342|hasType
13150|182|hasType
13151|342|hasType
13152|182|hasType
13153|182|hasType
13154|182|hasType
13155|182|hasType
13156|182|hasType
13157|182|hasType
13158|182|hasType
13159|182|hasType
13160|342|hasType
13161|342|hasType
13162|182|hasType
13163|342|hasType
13164|182|hasType
13165|342|hasType
13166|182|hasType
13167|182|hasType
13168|180|hasType
13169|342|hasType
13170|342|hasType
13171|182|hasType
13172|182|hasType
13173|182|hasType
13174|182|hasType
13175|182|hasType
13176|182|hasType
13177|342|hasType
13178|182|hasType
13179|342|hasType
13180|342|hasType
13181|182|hasType
13182|342|hasType
13183|342|hasType
13184|342|hasType
13185|182|hasType
13186|182|hasType
13187|342|hasType
13188|182|hasType
13189|182|hasType
13190|182|hasType
13191|342|hasType
13192|182|hasType
13193|180|hasType
13194|182|hasType
13195|342|hasType
13196|182|hasType
13197|182|hasType
13198|233|hasType
13199|342|hasType
13200|342|hasType
13201|182|hasType
13202|342|hasType
13203|182|hasType
13204|182|hasType
13205|342|hasType
13206|342|hasType
13207|182|hasType
13208|182|hasType
13209|233|hasType
13210|342|hasType
13211|342|hasType
13212|182|hasType
13213|342|hasType
13214|342|hasType
13215|342|hasType
13216|182|hasType
13217|342|hasType
13218|342|hasType
13219|342|hasType
13220|342|hasType
13221|342|hasType
13222|182|hasType
13223|342|hasType
13224|342|hasType
13225|342|hasType
13226|342|hasType
13227|342|hasType
13228|342|hasType
13229|182|hasType
13230|342|hasType
13231|342|hasType
13232|342|hasType
13233|342|hasType
13234|180|hasType
13235|342|hasType
13236|342|hasType
13237|342|hasType
13238|342|hasType
13239|182|hasType
13240|342|hasType
13241|342|hasType
13242|180|hasType
13243|342|hasType
13244|182|hasType
13245|182|hasType
13246|342|hasType
13247|342|hasType
13248|342|hasType
13249|182|hasType
13250|182|hasType
13251|182|hasType
13252|182|hasType
13253|182|hasType
13254|342|hasType
13255|342|hasType
13256|342|hasType
13257|182|hasType
13258|342|hasType
13259|342|hasType
13260|342|hasType
13261|182|hasType
13262|342|hasType
13263|342|hasType
13264|342|hasType
13265|182|hasType
13266|342|hasType
13267|342|hasType
13268|182|hasType
13269|182|hasType
13270|342|hasType
13271|182|hasType
13272|182|hasType
13273|182|hasType
13274|342|hasType
13275|342|hasType
13276|342|hasType
13277|342|hasType
13278|342|hasType
13279|182|hasType
13280|233|hasType
13281|182|hasType
13282|342|hasType
13283|233|hasType
13284|182|hasType
13285|342|hasType
13286|342|hasType
13287|342|hasType
13288|182|hasType
13289|342|hasType
13290|182|hasType
13291|342|hasType
13292|180|hasType
13293|182|hasType
13294|342|hasType
13295|180|hasType
13296|342|hasType
13297|342|hasType
13298|182|hasType
13299|342|hasType
13300|342|hasType
13301|342|hasType
13302|342|hasType
13303|233|hasType
13304|182|hasType
13305|342|hasType
13306|342|hasType
13307|342|hasType
13308|342|hasType
13309|342|hasType
13310|180|hasType
13311|182|hasType
13312|182|hasType
13313|182|hasType
13314|182|hasType
13315|182|hasType
13316|342|hasType
13317|182|hasType
13318|182|hasType
13319|182|hasType
13320|182|hasType
13321|182|hasType
13322|182|hasType
13323|182|hasType
13324|182|hasType
13325|182|hasType
13326|342|hasType
13327|182|hasType
13328|342|hasType
13329|182|hasType
13330|182|hasType
13331|180|hasType
13332|182|hasType
13333|342|hasType
13334|342|hasType
13335|342|hasType
13336|182|hasType
13337|182|hasType
13338|182|hasType
13339|182|hasType
13340|182|hasType
13341|182|hasType
13342|182|hasType
13343|182|hasType
13344|342|hasType
13345|182|hasType
13346|182|hasType
13347|182|hasType
13348|342|hasType
13349|182|hasType
13350|182|hasType
13351|182|hasType
13352|342|hasType
13353|233|hasType
13354|182|hasType
13355|182|hasType
13356|342|hasType
13357|342|hasType
13358|342|hasType
13359|342|hasType
13360|342|hasType
13361|342|hasType
13362|342|hasType
13363|342|hasType
13364|342|hasType
13365|342|hasType
13366|342|hasType
13367|342|hasType
13368|342|hasType
13369|182|hasType
13370|342|hasType
13371|182|hasType
13372|180|hasType
13373|182|hasType
13374|342|hasType
13375|342|hasType
13376|182|hasType
13377|342|hasType
13378|182|hasType
13379|182|hasType
