:START_ID(Post)|:END_ID(Place)|:TYPE
274877911089|0|isLocatedIn
206158434354|0|isLocatedIn
206158434355|0|isLocatedIn
206158434356|0|isLocatedIn
206158434357|0|isLocatedIn
206158434358|0|isLocatedIn
206158434359|0|isLocatedIn
206158434360|0|isLocatedIn
206158434361|0|isLocatedIn
206158434362|0|isLocatedIn
206158434363|0|isLocatedIn
206158434364|0|isLocatedIn
206158434365|0|isLocatedIn
206158434366|16|isLocatedIn
206158434367|0|isLocatedIn
206158434368|0|isLocatedIn
206158434369|0|isLocatedIn
206158434370|0|isLocatedIn
206158434371|0|isLocatedIn
206158434372|0|isLocatedIn
274877911109|0|isLocatedIn
206158434374|0|isLocatedIn
206158434375|0|isLocatedIn
206158434376|0|isLocatedIn
206158434377|0|isLocatedIn
206158434378|0|isLocatedIn
206158434379|0|isLocatedIn
206158434380|0|isLocatedIn
206158434381|0|isLocatedIn
206158434382|0|isLocatedIn
206158434383|0|isLocatedIn
206158434384|0|isLocatedIn
206158434385|0|isLocatedIn
206158434386|0|isLocatedIn
274877911123|0|isLocatedIn
274877911124|0|isLocatedIn
274877911125|0|isLocatedIn
274877911126|0|isLocatedIn
274877911127|0|isLocatedIn
274877911128|0|isLocatedIn
274877911129|0|isLocatedIn
274877911130|0|isLocatedIn
274877911131|0|isLocatedIn
274877911132|0|isLocatedIn
274877911133|0|isLocatedIn
274877911134|0|isLocatedIn
274877911135|0|isLocatedIn
274877911136|0|isLocatedIn
274877911137|0|isLocatedIn
274877911138|0|isLocatedIn
274877911139|0|isLocatedIn
274877911140|0|isLocatedIn
274877911141|0|isLocatedIn
274877911142|0|isLocatedIn
68719480935|0|isLocatedIn
68719480936|0|isLocatedIn
68719480937|0|isLocatedIn
68719480938|110|isLocatedIn
68719480939|0|isLocatedIn
68719480940|0|isLocatedIn
68719480941|0|isLocatedIn
68719480942|0|isLocatedIn
68719480943|0|isLocatedIn
68719480944|0|isLocatedIn
68719480945|0|isLocatedIn
68719480946|37|isLocatedIn
137438957683|0|isLocatedIn
137438957684|0|isLocatedIn
137438957685|0|isLocatedIn
137438957686|0|isLocatedIn
137438957687|0|isLocatedIn
137438957688|0|isLocatedIn
137438957689|0|isLocatedIn
137438957690|0|isLocatedIn
137438957691|0|isLocatedIn
137438957692|0|isLocatedIn
137438957693|0|isLocatedIn
137438957694|0|isLocatedIn
137438957695|0|isLocatedIn
137438957696|0|isLocatedIn
137438957697|0|isLocatedIn
137438957698|0|isLocatedIn
274877911171|0|isLocatedIn
274877911172|0|isLocatedIn
274877911173|0|isLocatedIn
274877911174|0|isLocatedIn
274877911175|0|isLocatedIn
274877911176|0|isLocatedIn
274877911177|0|isLocatedIn
274877911178|0|isLocatedIn
274877911179|0|isLocatedIn
274877911180|0|isLocatedIn
274877911181|0|isLocatedIn
274877911182|0|isLocatedIn
274877911183|0|isLocatedIn
274877911184|0|isLocatedIn
274877911195|51|isLocatedIn
274877911208|51|isLocatedIn
274877911209|51|isLocatedIn
274877911210|51|isLocatedIn
274877911211|51|isLocatedIn
274877911212|51|isLocatedIn
274877911213|51|isLocatedIn
274877911214|51|isLocatedIn
68719481007|51|isLocatedIn
68719481008|51|isLocatedIn
68719481009|51|isLocatedIn
68719481010|51|isLocatedIn
68719481011|51|isLocatedIn
68719481012|51|isLocatedIn
68719481013|51|isLocatedIn
68719481014|51|isLocatedIn
68719481015|51|isLocatedIn
68719481016|51|isLocatedIn
68719481017|51|isLocatedIn
68719481018|51|isLocatedIn
68719481019|51|isLocatedIn
68719481020|1|isLocatedIn
68719481021|51|isLocatedIn
68719481022|51|isLocatedIn
68719481023|51|isLocatedIn
68719481024|51|isLocatedIn
68719481025|16|isLocatedIn
274877911234|51|isLocatedIn
274877911235|51|isLocatedIn
274877911236|51|isLocatedIn
274877911237|51|isLocatedIn
343597387974|51|isLocatedIn
343597387975|51|isLocatedIn
343597387976|51|isLocatedIn
343597387977|51|isLocatedIn
343597387978|51|isLocatedIn
343597387979|51|isLocatedIn
343597387980|51|isLocatedIn
343597387981|51|isLocatedIn
343597387982|51|isLocatedIn
343597387983|85|isLocatedIn
343597387984|51|isLocatedIn
343597387985|51|isLocatedIn
343597387986|51|isLocatedIn
343597387987|51|isLocatedIn
343597387988|51|isLocatedIn
343597387989|51|isLocatedIn
343597387990|51|isLocatedIn
343597387991|51|isLocatedIn
343597387992|51|isLocatedIn
343597387993|51|isLocatedIn
343597387994|51|isLocatedIn
343597387995|51|isLocatedIn
343597387996|51|isLocatedIn
343597387997|51|isLocatedIn
343597387998|51|isLocatedIn
343597387999|51|isLocatedIn
343597388000|51|isLocatedIn
343597388001|51|isLocatedIn
343597388002|51|isLocatedIn
274877911267|51|isLocatedIn
274877911268|51|isLocatedIn
274877911269|51|isLocatedIn
274877911270|51|isLocatedIn
274877911271|51|isLocatedIn
274877911272|51|isLocatedIn
274877911273|51|isLocatedIn
137438957802|51|isLocatedIn
137438957803|103|isLocatedIn
137438957804|51|isLocatedIn
137438957805|51|isLocatedIn
137438957806|51|isLocatedIn
137438957807|51|isLocatedIn
137438957808|51|isLocatedIn
137438957809|51|isLocatedIn
137438957810|51|isLocatedIn
137438957811|51|isLocatedIn
137438957812|51|isLocatedIn
137438957813|51|isLocatedIn
137438957814|51|isLocatedIn
137438957815|51|isLocatedIn
137438957816|51|isLocatedIn
137438957817|51|isLocatedIn
137438957818|51|isLocatedIn
137438957819|51|isLocatedIn
137438957820|51|isLocatedIn
137438957821|51|isLocatedIn
274877911294|51|isLocatedIn
274877911295|51|isLocatedIn
274877911296|51|isLocatedIn
274877911297|51|isLocatedIn
274877911298|51|isLocatedIn
274877911299|51|isLocatedIn
274877911300|51|isLocatedIn
274877911301|51|isLocatedIn
274877911302|51|isLocatedIn
274877911303|51|isLocatedIn
274877911304|51|isLocatedIn
274877911305|51|isLocatedIn
274877911306|51|isLocatedIn
274877911307|51|isLocatedIn
274877911308|51|isLocatedIn
274877911309|51|isLocatedIn
274877911310|51|isLocatedIn
274877911311|51|isLocatedIn
274877911312|51|isLocatedIn
274877911313|51|isLocatedIn
274877911314|59|isLocatedIn
274877911315|59|isLocatedIn
274877911316|59|isLocatedIn
343597388057|59|isLocatedIn
343597388058|59|isLocatedIn
343597388059|59|isLocatedIn
343597388060|59|isLocatedIn
343597388061|59|isLocatedIn
343597388062|59|isLocatedIn
343597388063|59|isLocatedIn
343597388064|59|isLocatedIn
137438957857|59|isLocatedIn
137438957858|59|isLocatedIn
137438957859|59|isLocatedIn
137438957860|40|isLocatedIn
137438957861|59|isLocatedIn
137438957862|59|isLocatedIn
137438957863|59|isLocatedIn
137438957864|59|isLocatedIn
137438957865|59|isLocatedIn
206158434602|59|isLocatedIn
206158434603|59|isLocatedIn
206158434604|59|isLocatedIn
206158434605|59|isLocatedIn
206158434606|59|isLocatedIn
206158434607|59|isLocatedIn
206158434608|59|isLocatedIn
206158434609|59|isLocatedIn
206158434610|59|isLocatedIn
206158434611|59|isLocatedIn
206158434612|59|isLocatedIn
206158434613|59|isLocatedIn
206158434614|59|isLocatedIn
206158434615|59|isLocatedIn
206158434616|59|isLocatedIn
206158434617|59|isLocatedIn
206158434618|59|isLocatedIn
206158434619|59|isLocatedIn
206158434620|59|isLocatedIn
206158434621|59|isLocatedIn
206158434622|59|isLocatedIn
206158434623|59|isLocatedIn
274877911360|59|isLocatedIn
274877911361|59|isLocatedIn
274877911362|59|isLocatedIn
274877911363|59|isLocatedIn
274877911364|59|isLocatedIn
274877911365|59|isLocatedIn
274877911366|59|isLocatedIn
274877911367|59|isLocatedIn
343597388104|0|isLocatedIn
343597388105|0|isLocatedIn
343597388106|0|isLocatedIn
343597388107|0|isLocatedIn
343597388108|0|isLocatedIn
343597388109|0|isLocatedIn
343597388110|0|isLocatedIn
343597388111|0|isLocatedIn
343597388112|0|isLocatedIn
343597388113|0|isLocatedIn
343597388114|0|isLocatedIn
343597388115|0|isLocatedIn
343597388116|0|isLocatedIn
343597388117|0|isLocatedIn
343597388118|0|isLocatedIn
343597388119|0|isLocatedIn
343597388120|0|isLocatedIn
343597388121|0|isLocatedIn
343597388122|0|isLocatedIn
343597388123|0|isLocatedIn
343597388124|0|isLocatedIn
343597388125|0|isLocatedIn
343597388126|0|isLocatedIn
343597388127|0|isLocatedIn
343597388128|0|isLocatedIn
137438957921|0|isLocatedIn
137438957922|0|isLocatedIn
137438957923|0|isLocatedIn
137438957924|0|isLocatedIn
137438957925|0|isLocatedIn
137438957926|0|isLocatedIn
137438957927|0|isLocatedIn
137438957928|0|isLocatedIn
137438957929|0|isLocatedIn
137438957930|0|isLocatedIn
137438957931|6|isLocatedIn
137438957932|0|isLocatedIn
206158434669|0|isLocatedIn
206158434670|0|isLocatedIn
206158434671|0|isLocatedIn
206158434672|0|isLocatedIn
206158434673|0|isLocatedIn
206158434674|0|isLocatedIn
206158434675|0|isLocatedIn
206158434676|0|isLocatedIn
206158434677|0|isLocatedIn
206158434678|0|isLocatedIn
206158434679|0|isLocatedIn
206158434680|0|isLocatedIn
206158434681|0|isLocatedIn
206158434682|0|isLocatedIn
206158434683|0|isLocatedIn
206158434684|0|isLocatedIn
206158434685|0|isLocatedIn
206158434686|0|isLocatedIn
206158434687|0|isLocatedIn
206158434688|0|isLocatedIn
206158434689|0|isLocatedIn
206158434690|0|isLocatedIn
206158434691|0|isLocatedIn
206158434692|0|isLocatedIn
206158434693|0|isLocatedIn
206158434694|0|isLocatedIn
206158434695|0|isLocatedIn
206158434696|0|isLocatedIn
206158434697|0|isLocatedIn
206158434698|0|isLocatedIn
206158434699|0|isLocatedIn
206158434700|0|isLocatedIn
206158434701|0|isLocatedIn
206158434702|0|isLocatedIn
206158434703|0|isLocatedIn
206158434704|0|isLocatedIn
206158434705|0|isLocatedIn
206158434706|0|isLocatedIn
343597388179|0|isLocatedIn
343597388180|0|isLocatedIn
343597388181|0|isLocatedIn
343597388182|0|isLocatedIn
206158434711|0|isLocatedIn
206158434712|0|isLocatedIn
206158434713|0|isLocatedIn
206158434714|0|isLocatedIn
206158434715|0|isLocatedIn
206158434716|0|isLocatedIn
206158434717|0|isLocatedIn
206158434718|0|isLocatedIn
206158434719|0|isLocatedIn
206158434720|0|isLocatedIn
206158434731|0|isLocatedIn
206158434732|0|isLocatedIn
206158434733|0|isLocatedIn
206158434734|0|isLocatedIn
206158434735|0|isLocatedIn
206158434736|0|isLocatedIn
206158434737|89|isLocatedIn
206158434738|0|isLocatedIn
206158434739|0|isLocatedIn
206158434740|0|isLocatedIn
206158434741|0|isLocatedIn
206158434742|0|isLocatedIn
206158434743|0|isLocatedIn
206158434744|0|isLocatedIn
206158434745|0|isLocatedIn
206158434746|0|isLocatedIn
206158434747|0|isLocatedIn
206158434748|0|isLocatedIn
206158434749|0|isLocatedIn
206158434750|0|isLocatedIn
206158434751|0|isLocatedIn
206158434752|0|isLocatedIn
137438958017|0|isLocatedIn
137438958018|0|isLocatedIn
137438958019|0|isLocatedIn
137438958020|0|isLocatedIn
137438958021|0|isLocatedIn
137438958022|0|isLocatedIn
137438958023|0|isLocatedIn
137438958024|0|isLocatedIn
137438958025|0|isLocatedIn
137438958026|0|isLocatedIn
137438958027|0|isLocatedIn
137438958028|0|isLocatedIn
68719481293|0|isLocatedIn
68719481294|0|isLocatedIn
68719481295|0|isLocatedIn
68719481296|0|isLocatedIn
68719481297|0|isLocatedIn
68719481298|0|isLocatedIn
68719481299|0|isLocatedIn
68719481300|6|isLocatedIn
68719481301|0|isLocatedIn
68719481302|0|isLocatedIn
68719481303|0|isLocatedIn
68719481304|0|isLocatedIn
68719481305|0|isLocatedIn
68719481306|0|isLocatedIn
68719481307|0|isLocatedIn
68719481308|0|isLocatedIn
343597388253|0|isLocatedIn
343597388254|0|isLocatedIn
343597388255|0|isLocatedIn
343597388256|0|isLocatedIn
343597388257|0|isLocatedIn
343597388258|0|isLocatedIn
343597388259|0|isLocatedIn
343597388260|0|isLocatedIn
343597388261|0|isLocatedIn
343597388262|0|isLocatedIn
343597388263|0|isLocatedIn
343597388264|0|isLocatedIn
343597388265|0|isLocatedIn
343597388266|0|isLocatedIn
343597388267|0|isLocatedIn
137438958060|0|isLocatedIn
343597388269|0|isLocatedIn
343597388270|0|isLocatedIn
343597388271|0|isLocatedIn
343597388272|0|isLocatedIn
343597388273|0|isLocatedIn
343597388274|0|isLocatedIn
343597388275|0|isLocatedIn
343597388276|0|isLocatedIn
343597388277|0|isLocatedIn
343597388278|0|isLocatedIn
343597388279|0|isLocatedIn
343597388280|58|isLocatedIn
343597388281|0|isLocatedIn
343597388282|0|isLocatedIn
137438958075|0|isLocatedIn
137438958076|0|isLocatedIn
137438958077|0|isLocatedIn
137438958078|0|isLocatedIn
137438958079|0|isLocatedIn
137438958080|0|isLocatedIn
137438958081|0|isLocatedIn
137438958082|0|isLocatedIn
137438958083|0|isLocatedIn
137438958084|0|isLocatedIn
137438958085|0|isLocatedIn
137438958086|0|isLocatedIn
137438958087|0|isLocatedIn
137438958088|0|isLocatedIn
137438958089|0|isLocatedIn
137438958090|0|isLocatedIn
137438958091|0|isLocatedIn
137438958092|0|isLocatedIn
137438958093|0|isLocatedIn
137438958094|0|isLocatedIn
343597388323|105|isLocatedIn
343597388324|105|isLocatedIn
343597388325|105|isLocatedIn
343597388326|105|isLocatedIn
343597388327|105|isLocatedIn
343597388328|105|isLocatedIn
343597388329|105|isLocatedIn
343597388330|105|isLocatedIn
343597388331|105|isLocatedIn
343597388332|105|isLocatedIn
343597388333|105|isLocatedIn
343597388334|105|isLocatedIn
343597388335|7|isLocatedIn
343597388336|25|isLocatedIn
343597388337|105|isLocatedIn
343597388338|105|isLocatedIn
137438958139|105|isLocatedIn
137438958140|105|isLocatedIn
137438958141|105|isLocatedIn
137438958142|105|isLocatedIn
137438958143|105|isLocatedIn
137438958144|105|isLocatedIn
137438958145|105|isLocatedIn
137438958146|105|isLocatedIn
137438958147|105|isLocatedIn
137438958148|105|isLocatedIn
137438958149|105|isLocatedIn
137438958150|27|isLocatedIn
137438958151|105|isLocatedIn
137438958152|105|isLocatedIn
137438958153|105|isLocatedIn
137438958154|105|isLocatedIn
137438958155|105|isLocatedIn
137438958156|105|isLocatedIn
137438958157|105|isLocatedIn
137438958162|105|isLocatedIn
137438958163|105|isLocatedIn
137438958164|105|isLocatedIn
137438958165|105|isLocatedIn
137438958166|105|isLocatedIn
137438958167|105|isLocatedIn
137438958168|105|isLocatedIn
137438958169|105|isLocatedIn
137438958170|2|isLocatedIn
137438958171|105|isLocatedIn
137438958172|105|isLocatedIn
137438958173|105|isLocatedIn
137438958174|14|isLocatedIn
137438958175|105|isLocatedIn
137438958176|105|isLocatedIn
137438958177|105|isLocatedIn
137438958178|105|isLocatedIn
137438958179|105|isLocatedIn
137438958180|105|isLocatedIn
137438958181|105|isLocatedIn
274877911654|105|isLocatedIn
206158434919|105|isLocatedIn
206158434920|105|isLocatedIn
206158434921|105|isLocatedIn
206158434922|105|isLocatedIn
206158434923|105|isLocatedIn
206158434924|105|isLocatedIn
206158434925|19|isLocatedIn
206158434926|105|isLocatedIn
206158434927|105|isLocatedIn
274877911664|90|isLocatedIn
68719481477|109|isLocatedIn
206158434960|109|isLocatedIn
68719481489|109|isLocatedIn
68719481490|109|isLocatedIn
68719481491|109|isLocatedIn
68719481492|109|isLocatedIn
68719481493|109|isLocatedIn
68719481494|109|isLocatedIn
68719481495|109|isLocatedIn
68719481496|109|isLocatedIn
68719481497|109|isLocatedIn
68719481498|109|isLocatedIn
68719481499|109|isLocatedIn
68719481500|109|isLocatedIn
68719481501|109|isLocatedIn
68719481502|109|isLocatedIn
68719481503|109|isLocatedIn
68719481504|109|isLocatedIn
68719481505|109|isLocatedIn
68719481506|109|isLocatedIn
68719481507|109|isLocatedIn
206158434980|109|isLocatedIn
206158434981|109|isLocatedIn
206158434982|109|isLocatedIn
206158434983|109|isLocatedIn
206158434984|109|isLocatedIn
206158434985|109|isLocatedIn
206158434986|109|isLocatedIn
206158434987|109|isLocatedIn
343597388460|109|isLocatedIn
343597388461|109|isLocatedIn
343597388462|109|isLocatedIn
343597388463|109|isLocatedIn
343597388464|109|isLocatedIn
343597388465|4|isLocatedIn
343597388466|109|isLocatedIn
343597388467|109|isLocatedIn
343597388468|109|isLocatedIn
343597388469|109|isLocatedIn
343597388470|109|isLocatedIn
343597388471|109|isLocatedIn
343597388472|109|isLocatedIn
343597388473|109|isLocatedIn
274877911738|109|isLocatedIn
274877911739|109|isLocatedIn
274877911740|109|isLocatedIn
274877911741|109|isLocatedIn
274877911742|109|isLocatedIn
274877911743|109|isLocatedIn
274877911744|109|isLocatedIn
274877911745|109|isLocatedIn
274877911746|109|isLocatedIn
274877911747|109|isLocatedIn
274877911748|109|isLocatedIn
274877911749|109|isLocatedIn
274877911750|109|isLocatedIn
274877911751|109|isLocatedIn
274877911752|109|isLocatedIn
274877911753|109|isLocatedIn
274877911754|109|isLocatedIn
274877911755|109|isLocatedIn
274877911756|109|isLocatedIn
274877911757|109|isLocatedIn
274877911758|109|isLocatedIn
274877911759|109|isLocatedIn
274877911760|109|isLocatedIn
274877911761|109|isLocatedIn
274877911762|109|isLocatedIn
274877911763|109|isLocatedIn
68719481556|109|isLocatedIn
68719481557|109|isLocatedIn
68719481558|109|isLocatedIn
68719481559|109|isLocatedIn
68719481560|109|isLocatedIn
68719481561|109|isLocatedIn
68719481562|109|isLocatedIn
68719481563|109|isLocatedIn
68719481564|109|isLocatedIn
68719481565|109|isLocatedIn
68719481566|109|isLocatedIn
68719481567|109|isLocatedIn
68719481568|109|isLocatedIn
68719481569|109|isLocatedIn
68719481570|109|isLocatedIn
68719481571|109|isLocatedIn
68719481572|109|isLocatedIn
68719481573|109|isLocatedIn
137438958310|109|isLocatedIn
137438958311|109|isLocatedIn
137438958312|109|isLocatedIn
137438958313|109|isLocatedIn
137438958314|109|isLocatedIn
137438958315|109|isLocatedIn
137438958316|109|isLocatedIn
137438958317|109|isLocatedIn
137438958318|109|isLocatedIn
137438958319|27|isLocatedIn
137438958320|109|isLocatedIn
137438958321|109|isLocatedIn
137438958322|109|isLocatedIn
137438958323|109|isLocatedIn
137438958324|109|isLocatedIn
137438958325|11|isLocatedIn
137438958326|109|isLocatedIn
137438958327|109|isLocatedIn
343597388536|54|isLocatedIn
343597388537|54|isLocatedIn
343597388538|54|isLocatedIn
343597388539|54|isLocatedIn
343597388540|54|isLocatedIn
343597388541|54|isLocatedIn
343597388542|54|isLocatedIn
343597388543|54|isLocatedIn
343597388544|54|isLocatedIn
343597388545|54|isLocatedIn
343597388546|54|isLocatedIn
343597388547|54|isLocatedIn
343597388548|54|isLocatedIn
343597388549|54|isLocatedIn
343597388550|54|isLocatedIn
274877911826|61|isLocatedIn
274877911827|61|isLocatedIn
274877911828|28|isLocatedIn
274877911829|61|isLocatedIn
274877911830|61|isLocatedIn
274877911831|61|isLocatedIn
274877911832|61|isLocatedIn
274877911833|61|isLocatedIn
274877911834|61|isLocatedIn
274877911835|61|isLocatedIn
206158435136|110|isLocatedIn
206158435137|110|isLocatedIn
206158435138|94|isLocatedIn
206158435139|110|isLocatedIn
206158435140|110|isLocatedIn
206158435141|110|isLocatedIn
206158435142|110|isLocatedIn
206158435143|110|isLocatedIn
206158435144|110|isLocatedIn
206158435145|110|isLocatedIn
206158435146|110|isLocatedIn
206158435147|110|isLocatedIn
206158435148|110|isLocatedIn
206158435149|110|isLocatedIn
206158435150|110|isLocatedIn
274877911887|110|isLocatedIn
274877911888|110|isLocatedIn
274877911889|110|isLocatedIn
274877911890|110|isLocatedIn
274877911891|110|isLocatedIn
274877911892|110|isLocatedIn
274877911893|110|isLocatedIn
274877911894|110|isLocatedIn
274877911895|110|isLocatedIn
274877911896|110|isLocatedIn
274877911897|110|isLocatedIn
274877911898|110|isLocatedIn
274877911899|110|isLocatedIn
274877911900|110|isLocatedIn
274877911901|110|isLocatedIn
274877911902|110|isLocatedIn
274877911903|110|isLocatedIn
274877911904|110|isLocatedIn
206158435169|110|isLocatedIn
206158435170|110|isLocatedIn
206158435171|110|isLocatedIn
206158435172|110|isLocatedIn
206158435173|110|isLocatedIn
206158435174|110|isLocatedIn
206158435175|110|isLocatedIn
206158435176|110|isLocatedIn
206158435177|110|isLocatedIn
206158435178|110|isLocatedIn
206158435179|110|isLocatedIn
206158435180|110|isLocatedIn
206158435181|110|isLocatedIn
206158435182|110|isLocatedIn
206158435183|110|isLocatedIn
206158435184|110|isLocatedIn
206158435185|110|isLocatedIn
206158435186|110|isLocatedIn
137438958464|110|isLocatedIn
137438958465|110|isLocatedIn
137438958466|110|isLocatedIn
137438958467|110|isLocatedIn
137438958468|110|isLocatedIn
137438958469|51|isLocatedIn
137438958470|110|isLocatedIn
137438958471|110|isLocatedIn
137438958472|110|isLocatedIn
137438958473|110|isLocatedIn
137438958474|110|isLocatedIn
137438958475|110|isLocatedIn
137438958476|110|isLocatedIn
137438958477|110|isLocatedIn
137438958478|110|isLocatedIn
137438958479|28|isLocatedIn
137438958480|30|isLocatedIn
137438958481|110|isLocatedIn
137438958482|110|isLocatedIn
137438958483|110|isLocatedIn
137438958484|0|isLocatedIn
137438958485|110|isLocatedIn
137438958486|110|isLocatedIn
137438958487|110|isLocatedIn
137438958488|110|isLocatedIn
137438958489|110|isLocatedIn
137438958490|110|isLocatedIn
137438958491|110|isLocatedIn
137438958492|48|isLocatedIn
137438958493|110|isLocatedIn
137438958494|110|isLocatedIn
137438958495|110|isLocatedIn
137438958496|110|isLocatedIn
137438958497|110|isLocatedIn
206158435234|110|isLocatedIn
206158435235|110|isLocatedIn
206158435236|110|isLocatedIn
206158435237|110|isLocatedIn
343597388710|52|isLocatedIn
274877911987|78|isLocatedIn
274877911995|78|isLocatedIn
137438958538|78|isLocatedIn
68719481803|78|isLocatedIn
68719481818|78|isLocatedIn
137438958563|78|isLocatedIn
5108|78|isLocatedIn
343597388806|78|isLocatedIn
137438958605|78|isLocatedIn
206158435344|78|isLocatedIn
206158435346|78|isLocatedIn
137438958619|78|isLocatedIn
68719481894|78|isLocatedIn
274877912112|78|isLocatedIn
274877912118|78|isLocatedIn
274877912121|78|isLocatedIn
274877912139|78|isLocatedIn
206158435422|0|isLocatedIn
274877912159|0|isLocatedIn
274877912160|0|isLocatedIn
274877912161|0|isLocatedIn
274877912162|0|isLocatedIn
274877912163|0|isLocatedIn
274877912164|0|isLocatedIn
274877912165|0|isLocatedIn
343597388902|0|isLocatedIn
343597388903|0|isLocatedIn
343597388904|0|isLocatedIn
343597388905|0|isLocatedIn
343597388906|0|isLocatedIn
343597388907|0|isLocatedIn
343597388908|0|isLocatedIn
343597388909|0|isLocatedIn
343597388910|0|isLocatedIn
343597388911|0|isLocatedIn
343597388912|0|isLocatedIn
343597388913|53|isLocatedIn
206158435442|0|isLocatedIn
206158435443|0|isLocatedIn
206158435444|0|isLocatedIn
206158435445|0|isLocatedIn
206158435446|0|isLocatedIn
206158435447|0|isLocatedIn
206158435448|0|isLocatedIn
206158435449|0|isLocatedIn
206158435450|0|isLocatedIn
206158435451|0|isLocatedIn
206158435452|0|isLocatedIn
206158435453|0|isLocatedIn
206158435454|0|isLocatedIn
206158435455|0|isLocatedIn
206158435456|0|isLocatedIn
206158435457|0|isLocatedIn
206158435458|0|isLocatedIn
206158435459|0|isLocatedIn
206158435460|0|isLocatedIn
206158435461|0|isLocatedIn
206158435462|0|isLocatedIn
206158435463|0|isLocatedIn
206158435464|0|isLocatedIn
206158435465|0|isLocatedIn
274877912202|0|isLocatedIn
274877912203|0|isLocatedIn
274877912204|0|isLocatedIn
274877912205|0|isLocatedIn
274877912206|0|isLocatedIn
274877912207|0|isLocatedIn
274877912208|0|isLocatedIn
274877912209|0|isLocatedIn
274877912210|0|isLocatedIn
274877912211|0|isLocatedIn
274877912212|0|isLocatedIn
274877912213|0|isLocatedIn
274877912214|0|isLocatedIn
274877912215|0|isLocatedIn
274877912216|0|isLocatedIn
274877912217|0|isLocatedIn
274877912218|0|isLocatedIn
274877912219|0|isLocatedIn
274877912220|0|isLocatedIn
274877912221|0|isLocatedIn
274877912222|0|isLocatedIn
274877912223|0|isLocatedIn
274877912224|0|isLocatedIn
274877912225|1|isLocatedIn
274877912242|1|isLocatedIn
274877912244|1|isLocatedIn
274877912254|1|isLocatedIn
274877912285|103|isLocatedIn
274877912286|103|isLocatedIn
274877912287|103|isLocatedIn
274877912288|103|isLocatedIn
274877912289|103|isLocatedIn
274877912290|103|isLocatedIn
274877912291|103|isLocatedIn
274877912292|103|isLocatedIn
274877912293|103|isLocatedIn
274877912294|103|isLocatedIn
274877912295|103|isLocatedIn
274877912296|103|isLocatedIn
274877912297|103|isLocatedIn
274877912298|103|isLocatedIn
274877912306|103|isLocatedIn
274877912307|103|isLocatedIn
274877912308|103|isLocatedIn
274877912309|103|isLocatedIn
274877912310|103|isLocatedIn
274877912311|103|isLocatedIn
206158435576|103|isLocatedIn
206158435577|103|isLocatedIn
206158435578|71|isLocatedIn
206158435579|103|isLocatedIn
206158435580|103|isLocatedIn
206158435581|103|isLocatedIn
206158435582|103|isLocatedIn
206158435583|103|isLocatedIn
343597389056|103|isLocatedIn
343597389057|103|isLocatedIn
343597389058|103|isLocatedIn
343597389059|103|isLocatedIn
343597389060|103|isLocatedIn
343597389061|103|isLocatedIn
343597389062|103|isLocatedIn
343597389063|103|isLocatedIn
343597389064|103|isLocatedIn
343597389065|103|isLocatedIn
343597389066|103|isLocatedIn
343597389067|103|isLocatedIn
137438958860|103|isLocatedIn
137438958861|33|isLocatedIn
137438958862|103|isLocatedIn
137438958863|103|isLocatedIn
137438958864|103|isLocatedIn
137438958865|103|isLocatedIn
137438958866|103|isLocatedIn
137438958867|103|isLocatedIn
137438958868|103|isLocatedIn
137438958869|103|isLocatedIn
137438958870|103|isLocatedIn
137438958871|103|isLocatedIn
137438958872|103|isLocatedIn
137438958873|103|isLocatedIn
137438958874|38|isLocatedIn
137438958875|3|isLocatedIn
137438958876|103|isLocatedIn
274877912349|103|isLocatedIn
274877912350|103|isLocatedIn
274877912351|103|isLocatedIn
343597389088|103|isLocatedIn
343597389089|103|isLocatedIn
343597389090|103|isLocatedIn
343597389091|103|isLocatedIn
343597389092|103|isLocatedIn
343597389093|103|isLocatedIn
343597389094|103|isLocatedIn
343597389095|103|isLocatedIn
206158435624|53|isLocatedIn
274877912385|53|isLocatedIn
274877912386|53|isLocatedIn
274877912387|53|isLocatedIn
274877912388|53|isLocatedIn
274877912389|53|isLocatedIn
274877912390|53|isLocatedIn
274877912391|53|isLocatedIn
274877912392|53|isLocatedIn
274877912393|53|isLocatedIn
274877912394|53|isLocatedIn
274877912395|53|isLocatedIn
274877912396|53|isLocatedIn
274877912397|53|isLocatedIn
274877912398|53|isLocatedIn
274877912399|53|isLocatedIn
274877912400|11|isLocatedIn
274877912401|53|isLocatedIn
274877912402|53|isLocatedIn
274877912403|53|isLocatedIn
274877912404|53|isLocatedIn
274877912405|53|isLocatedIn
274877912406|53|isLocatedIn
274877912407|53|isLocatedIn
274877912408|60|isLocatedIn
274877912409|53|isLocatedIn
274877912410|53|isLocatedIn
206158435675|53|isLocatedIn
206158435676|53|isLocatedIn
206158435677|53|isLocatedIn
206158435678|53|isLocatedIn
206158435679|53|isLocatedIn
206158435680|53|isLocatedIn
206158435681|107|isLocatedIn
206158435682|53|isLocatedIn
206158435683|53|isLocatedIn
206158435684|53|isLocatedIn
206158435685|53|isLocatedIn
274877912422|53|isLocatedIn
274877912423|53|isLocatedIn
274877912424|53|isLocatedIn
274877912425|53|isLocatedIn
274877912426|53|isLocatedIn
274877912427|53|isLocatedIn
274877912428|53|isLocatedIn
274877912429|53|isLocatedIn
274877912430|53|isLocatedIn
