:START_ID(Forum)|:END_ID(Person)|joinDate|:TYPE
206158430828|150|1282022802650|hasMember
206158430828|246|1280605600494|hasMember
206158430828|4398046511146|1280777914900|hasMember
206158430828|8796093022248|1285726388947|hasMember
206158430828|8796093022301|1284731939366|hasMember
274877907566|246|1287232537926|hasMember
274877907566|4398046511146|1290685583151|hasMember
274877907566|8796093022301|1286793419243|hasMember
206158430831|8796093022248|1288147491936|hasMember
274877907568|4398046511146|1289818287690|hasMember
274877907568|8796093022248|1286578072692|hasMember
274877907568|8796093022301|1288637033027|hasMember
206158430834|2199023255742|1280515020766|hasMember
206158430834|6597069766769|1279778681461|hasMember
206158430834|8796093022390|1282672925940|hasMember
206158430836|2199023255742|1281867357077|hasMember
206158430837|6597069766769|1289214813784|hasMember
274877907574|2199023255742|1285217256384|hasMember
274877907574|6597069766769|1289055069744|hasMember
274877907574|8796093022390|1285993425700|hasMember
137438954104|153|1274517733087|hasMember
137438954104|2199023255699|1275055934213|hasMember
137438954104|4398046511147|1279403724977|hasMember
137438954104|4398046511225|1275218502752|hasMember
137438954104|4398046511327|1275530132013|hasMember
137438954104|6597069766769|1278749343901|hasMember
137438954104|8796093022320|1285898010413|hasMember
137438954104|10995116277858|1290421069814|hasMember
206158430841|4398046511225|1286400302339|hasMember
206158430841|8796093022320|1286994242278|hasMember
274877907578|153|1288939345157|hasMember
274877907578|2199023255699|1285706747215|hasMember
274877907578|4398046511147|1286805815435|hasMember
274877907578|4398046511225|1286344859125|hasMember
274877907578|4398046511327|1289112498625|hasMember
274877907580|153|1290444338728|hasMember
274877907580|4398046511147|1288765293276|hasMember
274877907580|4398046511327|1287489806188|hasMember
343597384317|4398046511147|1289265973044|hasMember
343597384317|6597069766769|1289258887671|hasMember
343597384318|153|1289369737006|hasMember
343597384318|4398046511147|1289888852380|hasMember
343597384318|6597069766769|1290634515186|hasMember
343597384319|153|1290623335744|hasMember
68719477400|238|1271948646215|hasMember
68719477400|2199023255580|1273405212461|hasMember
68719477400|2199023255629|1273081420464|hasMember
68719477400|4398046511292|1273433658553|hasMember
68719477400|8796093022357|1288936362778|hasMember
68719477400|8796093022414|1286446067016|hasMember
274877907609|73|1283255980701|hasMember
274877907609|6597069766769|1284526237571|hasMember
274877907609|10995116277918|1289554271245|hasMember
274877907610|6597069766769|1287038234447|hasMember
274877907612|73|1290226512124|hasMember
206158430878|2199023255574|1283585115822|hasMember
206158430878|4398046511113|1283914764428|hasMember
206158430878|4398046511333|1281543790973|hasMember
206158430878|6597069766660|1281600949709|hasMember
206158430878|8796093022248|1284611042222|hasMember
206158430878|8796093022390|1284044508903|hasMember
343597384351|6597069766722|1289864298968|hasMember
343597384351|4398046511343|1288569777674|hasMember
343597384351|8796093022322|1288666996932|hasMember
343597384351|10995116277918|1289980635656|hasMember
343597384351|4398046511224|1289171445572|hasMember
274877907616|2199023255574|1288108895489|hasMember
274877907616|6597069766660|1290135296945|hasMember
274877907616|4398046511113|1288245645500|hasMember
274877907616|8796093022390|1289141913676|hasMember
274877907616|4398046511333|1286904466884|hasMember
274877907616|8796093022264|1290052733323|hasMember
274877907616|2199023255612|1283583704462|hasMember
274877907616|8796093022215|1283782681047|hasMember
274877907616|4398046511205|1288318392687|hasMember
274877907616|238|1287919217945|hasMember
274877907616|4398046511285|1288802031126|hasMember
274877907616|8796093022279|1289135397343|hasMember
274877907616|2199023255756|1288770534044|hasMember
274877907616|8796093022313|1289549986775|hasMember
274877907616|4398046511136|1289572102216|hasMember
274877907616|6597069766795|1288980151889|hasMember
274877907616|2199023255580|1286878498721|hasMember
274877907616|2199023255629|1290491260052|hasMember
274877907616|6597069766878|1283189719954|hasMember
274877907616|6597069766887|1288070651898|hasMember
274877907616|6597069766899|1287914572455|hasMember
274877907616|10|1284719485707|hasMember
274877907616|2199023255717|1288394586608|hasMember
274877907616|6597069766845|1284090220125|hasMember
274877907616|4398046511183|1290001446477|hasMember
274877907616|6597069766824|1290019431705|hasMember
274877907616|4398046511324|1284729714382|hasMember
274877907616|4398046511105|1288749514111|hasMember
274877907616|59|1285870679848|hasMember
274877907616|6597069766674|1288327033849|hasMember
274877907616|10995116277992|1288983844274|hasMember
274877907616|2199023255693|1289071203045|hasMember
274877907616|102|1283021148011|hasMember
274877907616|111|1286647648506|hasMember
274877907616|6597069766707|1288628696982|hasMember
274877907616|6597069766832|1287964155806|hasMember
274877907616|8796093022414|1285593184599|hasMember
274877907616|8796093022222|1290538968542|hasMember
274877907616|8796093022276|1285531548306|hasMember
274877907616|8796093022411|1285195234548|hasMember
274877907616|6597069766734|1289874730862|hasMember
274877907616|4398046511256|1289337660896|hasMember
274877907616|6597069766775|1287954671452|hasMember
274877907618|4398046511113|1287456791220|hasMember
274877907618|4398046511333|1289112327477|hasMember
274877907618|8796093022248|1287477681875|hasMember
274877907619|6597069766660|1288032824978|hasMember
274877907619|8796093022390|1288441755281|hasMember
274877907620|2199023255574|1286535997097|hasMember
274877907620|4398046511113|1289323850095|hasMember
206158430885|6597069766660|1281106356207|hasMember
206158430885|8796093022390|1284963791473|hasMember
206158430885|10995116277891|1288727853120|hasMember
206158430886|73|1279930750708|hasMember
206158430886|136|1278417098421|hasMember
206158430886|2199023255633|1280949170968|hasMember
206158430886|2199023255742|1280059534840|hasMember
206158430886|4398046511225|1279519141454|hasMember
206158430886|6597069766660|1281325286115|hasMember
206158430887|136|1286472833107|hasMember
206158430887|2199023255742|1284234860105|hasMember
206158430887|4398046511225|1289828348074|hasMember
206158430887|6597069766660|1283221741635|hasMember
206158430888|73|1284355669336|hasMember
206158430888|136|1289590609491|hasMember
206158430888|2199023255633|1283886522943|hasMember
206158430888|4398046511225|1288266755967|hasMember
206158430888|6597069766660|1285898570505|hasMember
206158430889|73|1287407696737|hasMember
206158430889|2199023255633|1284627503641|hasMember
206158430889|4398046511225|1284960190924|hasMember
343597384364|50|1289052834053|hasMember
343597384364|76|1289299694330|hasMember
343597384364|150|1290531889144|hasMember
343597384364|195|1290455862301|hasMember
343597384364|234|1290336128914|hasMember
343597384364|246|1289412694274|hasMember
343597384364|2199023255574|1290525736975|hasMember
343597384364|2199023255580|1289497194530|hasMember
343597384364|2199023255689|1290504066531|hasMember
343597384364|2199023255787|1290630444654|hasMember
343597384364|4398046511113|1289591568091|hasMember
343597384364|4398046511136|1288985538979|hasMember
343597384364|4398046511151|1289041730761|hasMember
343597384364|4398046511219|1290674929472|hasMember
343597384364|4398046511220|1289485279403|hasMember
343597384364|4398046511224|1289196870050|hasMember
343597384364|4398046511285|1289648955646|hasMember
343597384364|4398046511327|1289029450933|hasMember
343597384364|4398046511333|1290670436514|hasMember
343597384364|6597069766660|1289361341595|hasMember
343597384364|6597069766692|1290358894185|hasMember
343597384364|6597069766708|1289938993200|hasMember
343597384364|6597069766722|1289454946788|hasMember
343597384364|6597069766734|1290468545669|hasMember
343597384364|6597069766747|1290134158054|hasMember
343597384364|6597069766759|1289175567080|hasMember
343597384364|6597069766763|1290047793316|hasMember
343597384364|6597069766786|1290568086811|hasMember
343597384364|6597069766896|1290404549498|hasMember
343597384364|8796093022215|1289554271245|hasMember
343597384364|8796093022326|1289174113136|hasMember
343597384364|8796093022414|1289529483601|hasMember
343597384364|8796093022452|1289977884213|hasMember
343597384365|234|1290659176156|hasMember
343597384365|4398046511220|1290147636945|hasMember
343597384365|6597069766722|1290631894514|hasMember
343597384365|8796093022452|1290182790075|hasMember
68719477422|2199023255767|1271407251271|hasMember
68719477422|2199023255789|1271387869366|hasMember
68719477422|4398046511133|1275877390278|hasMember
68719477422|4398046511327|1274999866101|hasMember
68719477422|6597069766722|1280154981746|hasMember
68719477422|6597069766769|1279651029011|hasMember
689|143|1267781956984|hasMember
689|2199023255612|1272373610443|hasMember
689|2199023255629|1268458751063|hasMember
689|2199023255742|1270623319198|hasMember
689|4398046511113|1278943388030|hasMember
689|4398046511146|1276183302667|hasMember
689|4398046511220|1278454668464|hasMember
689|6597069766722|1280205018464|hasMember
689|6597069766747|1282078359260|hasMember
689|8796093022232|1288072495451|hasMember
137438954162|2199023255612|1287837670895|hasMember
137438954162|4398046511113|1281023169957|hasMember
137438954162|4398046511220|1290611358577|hasMember
137438954162|6597069766722|1285335932524|hasMember
137438954163|143|1277192078338|hasMember
137438954163|2199023255612|1282569747092|hasMember
137438954163|2199023255742|1283237706102|hasMember
137438954163|4398046511146|1277391895599|hasMember
137438954163|6597069766747|1288470835729|hasMember
343597384373|2199023255612|1289886386206|hasMember
343597384373|2199023255742|1290573598521|hasMember
343597384373|4398046511220|1290568693598|hasMember
343597384373|6597069766747|1290002124722|hasMember
206158430902|143|1287641222792|hasMember
206158430902|2199023255629|1290508071758|hasMember
206158430902|4398046511113|1284004059207|hasMember
206158430902|4398046511146|1287683836029|hasMember
206158430902|4398046511220|1285717102916|hasMember
206158430902|6597069766722|1287199425924|hasMember
206158430902|8796093022232|1288386121281|hasMember
68719477431|2199023255612|1287843600946|hasMember
68719477431|2199023255629|1269679959833|hasMember
68719477431|4398046511113|1279175353720|hasMember
68719477431|4398046511220|1287494620288|hasMember
68719477431|6597069766722|1283303950832|hasMember
68719477431|6597069766747|1284766322708|hasMember
137438954168|2199023255629|1284475746574|hasMember
137438954168|2199023255742|1275986234230|hasMember
137438954168|4398046511113|1282138672286|hasMember
137438954168|4398046511220|1281781343454|hasMember
137438954168|6597069766722|1290401765938|hasMember
274877907641|143|1289305502636|hasMember
274877907641|2199023255612|1290586959555|hasMember
274877907641|4398046511113|1287327571128|hasMember
274877907641|6597069766747|1289124458161|hasMember
274877907642|143|1285941908853|hasMember
274877907642|2199023255629|1286920141788|hasMember
274877907642|4398046511113|1286473578046|hasMember
274877907642|4398046511220|1287656483960|hasMember
274877907642|6597069766747|1285984744126|hasMember
274877907642|8796093022232|1289712272313|hasMember
206158430907|143|1289075923775|hasMember
206158430907|2199023255612|1286707407981|hasMember
206158430907|2199023255742|1284113182070|hasMember
206158430907|4398046511113|1282612135429|hasMember
206158430907|4398046511220|1282339097412|hasMember
206158430907|6597069766722|1288626801322|hasMember
206158430907|6597069766747|1282723994384|hasMember
137438954172|4398046511113|1278455755825|hasMember
137438954172|6597069766660|1281662441814|hasMember
137438954172|10995116277918|1289041730761|hasMember
206158430909|4398046511113|1281993677132|hasMember
206158430909|6597069766660|1285719561789|hasMember
206158430909|2199023255712|1280024980994|hasMember
206158430909|8796093022248|1285295197324|hasMember
206158430909|8796093022453|1286187954553|hasMember
206158430909|4398046511352|1285522798484|hasMember
206158430909|142|1280818875001|hasMember
206158430909|111|1284446545730|hasMember
206158430909|173|1285830249604|hasMember
206158430909|8796093022282|1287722464862|hasMember
206158430909|2199023255730|1283519121413|hasMember
206158430909|8796093022307|1286648583598|hasMember
206158430909|2199023255589|1280687510468|hasMember
206158430909|2199023255555|1281482485420|hasMember
206158430909|2199023255674|1280115194983|hasMember
206158430909|208|1287522980258|hasMember
206158430909|8796093022363|1284123858567|hasMember
206158430909|2199023255738|1284920945793|hasMember
206158430909|6597069766701|1286256554496|hasMember
206158430909|6597069766795|1282741598108|hasMember
206158430909|6597069766831|1290128942999|hasMember
206158430909|8796093022252|1284182619688|hasMember
206158430909|2199023255736|1279058698343|hasMember
206158430909|4398046511249|1278652956681|hasMember
206158430909|2199023255565|1280077432839|hasMember
206158430909|4398046511252|1286483613517|hasMember
206158430909|4398046511183|1284519235420|hasMember
206158430909|218|1281654683698|hasMember
206158430909|4398046511316|1281629961331|hasMember
206158430909|4398046511158|1286908493276|hasMember
206158430909|4398046511325|1282796407210|hasMember
206158430909|8796093022375|1286246612857|hasMember
206158430909|8796093022318|1286187910674|hasMember
206158430909|4398046511219|1289217557744|hasMember
206158430909|4398046511321|1289017004836|hasMember
206158430909|8796093022390|1289966478161|hasMember
206158430909|2199023255746|1290277538519|hasMember
206158430909|6597069766769|1283645977189|hasMember
206158430909|4398046511205|1280772281917|hasMember
206158430909|8796093022432|1287634903638|hasMember
206158430909|4398046511123|1280929069741|hasMember
206158430909|4398046511112|1280377559210|hasMember
206158430909|6597069766709|1284079522130|hasMember
206158430909|10995116277844|1289298824385|hasMember
206158430909|8796093022348|1284920150839|hasMember
206158430909|4398046511261|1281384922082|hasMember
206158430909|2199023255756|1279241535384|hasMember
206158430909|4398046511190|1290410058300|hasMember
206158430909|4398046511231|1285537877961|hasMember
206158430909|8796093022322|1284791903066|hasMember
206158430909|8796093022411|1288336535320|hasMember
206158430909|2199023255616|1283420804866|hasMember
206158430909|8796093022238|1286982097695|hasMember
206158430909|2199023255767|1289230203101|hasMember
206158430909|238|1280926394770|hasMember
206158430909|4398046511333|1280664072469|hasMember
206158430909|59|1279380361019|hasMember
206158430909|234|1280931411838|hasMember
206158430909|6597069766722|1281832897461|hasMember
206158430909|8796093022359|1290302060283|hasMember
206158430909|4398046511232|1283397919975|hasMember
206158430910|4398046511147|1289308033413|hasMember
206158430910|4398046511113|1288047136282|hasMember
206158430910|6597069766660|1285232855075|hasMember
206158430910|4398046511330|1287132693934|hasMember
206158430910|8796093022348|1286736481082|hasMember
206158430910|4398046511249|1284861571141|hasMember
206158430910|2199023255621|1289397632242|hasMember
206158430910|2199023255580|1287778550274|hasMember
206158430910|2199023255789|1288795559769|hasMember
206158430910|94|1284793654677|hasMember
206158430910|10995116277795|1289838066957|hasMember
206158430910|6597069766692|1280754944895|hasMember
206158430910|76|1286684016159|hasMember
206158430910|10995116277992|1290642281823|hasMember
206158430910|4398046511192|1287279697754|hasMember
206158430910|4398046511205|1290605842432|hasMember
206158430910|85|1283933689416|hasMember
206158430910|2199023255713|1288305177525|hasMember
206158430910|8796093022282|1288953318760|hasMember
206158430910|4398046511146|1282043637683|hasMember
206158430910|6|1286180187163|hasMember
206158430910|8796093022444|1287985484745|hasMember
206158430910|6597069766855|1282375260196|hasMember
206158430910|2199023255712|1289299436276|hasMember
206158430910|8796093022239|1287974264673|hasMember
206158430910|6597069766818|1290405116410|hasMember
206158430910|2199023255699|1282872892270|hasMember
206158430910|2199023255616|1290367134002|hasMember
206158430910|10|1284965809867|hasMember
206158430910|4398046511321|1288936390183|hasMember
206158430910|6597069766734|1284045195413|hasMember
206158430910|4398046511274|1289228745574|hasMember
206158430910|4398046511268|1284355965271|hasMember
206158430910|6597069766896|1289732619472|hasMember
206158430910|133|1283209776185|hasMember
206158430910|2199023255615|1286835840173|hasMember
206158430910|234|1280822648670|hasMember
206158430910|6597069766746|1282210152802|hasMember
137438954175|59|1275175382103|hasMember
137438954175|136|1274114490333|hasMember
137438954175|2199023255612|1275111727969|hasMember
137438954175|2199023255629|1274283497413|hasMember
137438954175|2199023255746|1275461214687|hasMember
137438954175|2199023255756|1273433658553|hasMember
137438954175|4398046511351|1277685918148|hasMember
137438954175|6597069766660|1281185405690|hasMember
137438954175|6597069766672|1280238349149|hasMember
137438954175|8796093022357|1288307761026|hasMember
137438954175|8796093022390|1283670380853|hasMember
137438954175|8796093022404|1285759348062|hasMember
137438954175|8796093022414|1286343335486|hasMember
137438954175|10995116277891|1290260107230|hasMember
68719477453|150|1267904446784|hasMember
68719477453|2199023255742|1269586909317|hasMember
68719477453|4398046511249|1276017310369|hasMember
68719477453|4398046511333|1276871843686|hasMember
68719477453|6597069766786|1281446923341|hasMember
68719477453|6597069766841|1280703622154|hasMember
68719477453|6597069766887|1280949170968|hasMember
68719477453|8796093022232|1290114536658|hasMember
68719477453|8796093022359|1288095334399|hasMember
68719477453|10995116277866|1289701217182|hasMember
206158430926|8796093022359|1289990017439|hasMember
206158430926|4398046511225|1284936104682|hasMember
206158430926|4398046511333|1283297681081|hasMember
206158430926|6597069766786|1281510486077|hasMember
206158430926|4398046511219|1290185252171|hasMember
206158430926|143|1289251435833|hasMember
206158430926|8796093022453|1286676314015|hasMember
206158430926|10995116277866|1290284167079|hasMember
206158430926|150|1281983986657|hasMember
206158430926|6597069766841|1285265194020|hasMember
206158430926|2199023255742|1285601604543|hasMember
206158430926|4398046511249|1284709721146|hasMember
206158430926|8796093022239|1282750911644|hasMember
206158430926|4398046511133|1287959321290|hasMember
206158430926|6597069766734|1283910120887|hasMember
206158430926|2199023255615|1283333861755|hasMember
206158430926|4398046511324|1290022896962|hasMember
206158430926|8796093022288|1289429427333|hasMember
206158430926|4398046511239|1283252744972|hasMember
206158430926|6597069766769|1287569898479|hasMember
206158430926|2199023255787|1287982811509|hasMember
206158430926|6597069766681|1286058478198|hasMember
206158430926|4398046511190|1281819707720|hasMember
206158430926|6597069766722|1288452687191|hasMember
206158430926|2199023255711|1281455317599|hasMember
206158430926|4398046511274|1284820382927|hasMember
206158430926|6597069766866|1285815971602|hasMember
206158430926|4398046511292|1283881921743|hasMember
206158430926|8796093022340|1287385589929|hasMember
206158430926|8796093022379|1287341180470|hasMember
206158430926|2199023255689|1284808670413|hasMember
206158430926|4398046511224|1286108730944|hasMember
206158430926|6597069766759|1289939202895|hasMember
206158430926|8796093022390|1286562027493|hasMember
206158430926|246|1290214280930|hasMember
206158430926|6597069766839|1283741740637|hasMember
206158430926|4398046511113|1283737915946|hasMember
206158430926|6597069766818|1289033995034|hasMember
206158430926|4398046511136|1283948781274|hasMember
206158430926|2199023255633|1290620804490|hasMember
206158430926|4398046511124|1286283546484|hasMember
206158430926|4398046511325|1283185587868|hasMember
206158430926|8796093022444|1288435303883|hasMember
206158430926|4398046511343|1287799830302|hasMember
206158430926|2199023255779|1284576729875|hasMember
206158430926|4398046511250|1288352952853|hasMember
206158430926|4398046511317|1282300042753|hasMember
206158430926|50|1285400704347|hasMember
206158430926|4398046511327|1289065165639|hasMember
206158430926|6597069766763|1285619717707|hasMember
206158430926|6597069766832|1284167892068|hasMember
68719477455|2199023255742|1279606472891|hasMember
68719477455|4398046511249|1287716135063|hasMember
68719477455|4398046511333|1280016861848|hasMember
68719477455|6597069766786|1290573935711|hasMember
68719477455|6597069766887|1284853006314|hasMember
68719477455|8796093022359|1290530661233|hasMember
68719477456|150|1288546553136|hasMember
68719477456|6597069766786|1288709401553|hasMember
68719477456|6597069766841|1290649760113|hasMember
68719477456|8796093022359|1289500445495|hasMember
274877907665|150|1290474451026|hasMember
274877907665|2199023255742|1289977317837|hasMember
274877907665|4398046511249|1287873808406|hasMember
274877907665|4398046511333|1286825257767|hasMember
274877907665|6597069766841|1287282716663|hasMember
274877907665|6597069766887|1286428086920|hasMember
274877907665|8796093022359|1288555114934|hasMember
206158430930|6597069766887|1288678047734|hasMember
206158430930|10995116277866|1290130416981|hasMember
68719477459|4398046511249|1282013456864|hasMember
68719477459|4398046511333|1282860596538|hasMember
68719477459|6597069766887|1283639232398|hasMember
137438954196|150|1275156403451|hasMember
137438954196|2199023255742|1286383310743|hasMember
137438954196|4398046511333|1278674720769|hasMember
137438954196|6597069766887|1289762682156|hasMember
68719477462|150|1287790299510|hasMember
68719477462|4398046511249|1277694024570|hasMember
68719477462|6597069766887|1288992964729|hasMember
68719477462|8796093022359|1289937168307|hasMember
343597384407|150|1289967634460|hasMember
343597384408|2199023255742|1288763099665|hasMember
343597384408|4398046511333|1290526220326|hasMember
343597384408|6597069766887|1289017613720|hasMember
343597384408|8796093022359|1288845579731|hasMember
68719477467|73|1268241965996|hasMember
68719477467|150|1268060735040|hasMember
68719477467|2199023255574|1269136757533|hasMember
68719477467|2199023255616|1270807813546|hasMember
68719477467|2199023255711|1270294225339|hasMember
68719477467|4398046511220|1279847047511|hasMember
68719477467|4398046511351|1275887007998|hasMember
68719477467|6597069766756|1280226845778|hasMember
68719477467|6597069766779|1279577025178|hasMember
68719477467|6597069766786|1282453516054|hasMember
68719477467|8796093022300|1284980864875|hasMember
68719477467|8796093022301|1285011454891|hasMember
68719477467|8796093022452|1285448905692|hasMember
68719477467|10995116277918|1290504066531|hasMember
68719477468|2199023255616|1281048011684|hasMember
68719477468|4398046511220|1286777312347|hasMember
68719477468|6597069766786|1282899320597|hasMember
68719477468|8796093022452|1288780915635|hasMember
206158430941|73|1285119281236|hasMember
206158430941|150|1283927279041|hasMember
206158430941|2199023255574|1286165039665|hasMember
206158430941|2199023255616|1287460558217|hasMember
206158430941|2199023255711|1288066961310|hasMember
206158430941|4398046511220|1284334190680|hasMember
206158430941|4398046511351|1283489058661|hasMember
206158430941|8796093022300|1288842891000|hasMember
206158430941|8796093022301|1287638646515|hasMember
206158430942|73|1284952219632|hasMember
206158430942|2199023255574|1286617625353|hasMember
206158430942|2199023255711|1281529961295|hasMember
206158430942|4398046511220|1283606680188|hasMember
206158430942|4398046511351|1288347985376|hasMember
206158430942|6597069766756|1288784962864|hasMember
206158430942|6597069766779|1288909793824|hasMember
206158430942|6597069766786|1282779739075|hasMember
206158430942|8796093022301|1288098894541|hasMember
343597384415|6597069766779|1289629661096|hasMember
68719477472|73|1271483567783|hasMember
68719477472|150|1278543367678|hasMember
68719477472|2199023255616|1283311866497|hasMember
68719477472|2199023255711|1285835467091|hasMember
68719477472|4398046511351|1288254579110|hasMember
68719477472|6597069766756|1288188889324|hasMember
68719477472|8796093022301|1287191922403|hasMember
68719477472|8796093022452|1289371633570|hasMember
206158430945|73|1283512157536|hasMember
206158430945|2199023255574|1283246863032|hasMember
206158430945|4398046511220|1284736234555|hasMember
206158430945|4398046511351|1284326171925|hasMember
206158430945|6597069766786|1284943104024|hasMember
274877907682|2199023255711|1288381660473|hasMember
274877907682|8796093022301|1287040136052|hasMember
274877907682|10995116277918|1290508440048|hasMember
206158430947|73|1282763640629|hasMember
206158430947|150|1286885670365|hasMember
206158430947|2199023255574|1284779065236|hasMember
206158430947|2199023255616|1286613484862|hasMember
206158430947|6597069766756|1286190499450|hasMember
206158430947|8796093022300|1286855546247|hasMember
274877907685|73|1289081981126|hasMember
274877907685|150|1290016764801|hasMember
274877907685|4398046511220|1287660956409|hasMember
274877907685|4398046511351|1287965042681|hasMember
274877907685|8796093022452|1288374640350|hasMember
68719477478|143|1272569612692|hasMember
206158430951|76|1280980135641|hasMember
206158430951|133|1281599468077|hasMember
206158430951|136|1282441106865|hasMember
206158430951|143|1281648411564|hasMember
206158430951|153|1280821430905|hasMember
206158430951|246|1281239166095|hasMember
206158430951|2199023255616|1282400677103|hasMember
206158430951|2199023255629|1282056195796|hasMember
206158430951|2199023255711|1281782698946|hasMember
206158430951|2199023255746|1281285871593|hasMember
206158430951|2199023255787|1282522628722|hasMember
206158430951|4398046511105|1281136884764|hasMember
206158430951|4398046511146|1283392415727|hasMember
206158430951|4398046511151|1281662441814|hasMember
206158430951|4398046511224|1281202852666|hasMember
206158430951|4398046511285|1282788317348|hasMember
206158430951|4398046511292|1281185405690|hasMember
206158430951|4398046511297|1282115449366|hasMember
206158430951|4398046511321|1281826050996|hasMember
206158430951|4398046511333|1281965560799|hasMember
206158430951|4398046511351|1280926409594|hasMember
206158430951|6597069766672|1281824267985|hasMember
206158430951|6597069766674|1281691223749|hasMember
206158430951|6597069766707|1281600949709|hasMember
206158430951|6597069766709|1282555456523|hasMember
206158430951|6597069766746|1282648950166|hasMember
206158430951|6597069766769|1283082882464|hasMember
206158430951|6597069766775|1282752216085|hasMember
206158430951|6597069766786|1282157235406|hasMember
206158430951|6597069766795|1284182078615|hasMember
206158430951|6597069766822|1281106356207|hasMember
206158430951|6597069766887|1281325286115|hasMember
206158430951|8796093022220|1285058326513|hasMember
206158430951|8796093022232|1288689187320|hasMember
206158430951|8796093022264|1289206454482|hasMember
206158430951|8796093022326|1288093863999|hasMember
206158430951|8796093022340|1288163993045|hasMember
206158430951|8796093022348|1285182700901|hasMember
206158430951|8796093022357|1288901847543|hasMember
206158430951|10995116277794|1289946300285|hasMember
206158430951|10995116277918|1289361341595|hasMember
343597384425|4398046511351|1290238107403|hasMember
274877907690|133|1285714895642|hasMember
274877907690|153|1289787736443|hasMember
274877907690|246|1290590356705|hasMember
274877907690|2199023255629|1290209027024|hasMember
274877907690|2199023255711|1290626526551|hasMember
274877907690|4398046511105|1285177692497|hasMember
274877907690|4398046511333|1285938383229|hasMember
274877907690|4398046511351|1289176563071|hasMember
274877907690|6597069766709|1285120203630|hasMember
274877907690|6597069766775|1289557859769|hasMember
274877907690|6597069766887|1290577534532|hasMember
274877907690|8796093022220|1285838558777|hasMember
274877907690|8796093022340|1289427387346|hasMember
274877907690|8796093022348|1289533447094|hasMember
343597384427|143|1288206739984|hasMember
343597384427|153|1289226117469|hasMember
343597384427|2199023255787|1289339243293|hasMember
343597384427|4398046511105|1290313417122|hasMember
343597384427|4398046511146|1288560140676|hasMember
343597384427|6597069766672|1288594296657|hasMember
343597384427|6597069766775|1288263681349|hasMember
343597384427|6597069766822|1289772596190|hasMember
343597384427|8796093022232|1290619486113|hasMember
343597384427|8796093022326|1289339532727|hasMember
274877907692|76|1289043095299|hasMember
274877907692|136|1288964391260|hasMember
274877907692|2199023255711|1288369840935|hasMember
274877907692|2199023255746|1288079930370|hasMember
274877907692|2199023255787|1286317032076|hasMember
274877907692|4398046511285|1287711465111|hasMember
274877907692|4398046511292|1286185876339|hasMember
274877907692|4398046511321|1288145522453|hasMember
274877907692|4398046511351|1287917919412|hasMember
274877907692|6597069766709|1290169209762|hasMember
274877907692|6597069766769|1289711720968|hasMember
274877907692|6597069766775|1287261548677|hasMember
274877907692|6597069766786|1290234541289|hasMember
274877907692|6597069766822|1290379237967|hasMember
274877907692|8796093022220|1286719173638|hasMember
274877907692|8796093022326|1290092014712|hasMember
274877907692|8796093022340|1288359337437|hasMember
343597384429|94|1289089924701|hasMember
343597384429|136|1290505300057|hasMember
343597384429|2199023255555|1290117659812|hasMember
343597384429|2199023255742|1288900082944|hasMember
343597384429|2199023255767|1288990747112|hasMember
343597384429|4398046511225|1289677880047|hasMember
343597384429|4398046511316|1288908061166|hasMember
343597384429|6597069766794|1289869278802|hasMember
343597384429|8796093022357|1289271489393|hasMember
752|8796093022404|1287503507238|hasMember
137438954225|4398046511327|1276552895156|hasMember
137438954225|6597069766759|1278984486112|hasMember
137438954225|8796093022326|1287198678653|hasMember
343597384434|153|1290598472383|hasMember
343597384434|6597069766747|1289791406595|hasMember
755|59|1269008232885|hasMember
755|2199023255580|1274161972012|hasMember
755|2199023255612|1273019852636|hasMember
755|2199023255629|1269288445904|hasMember
755|2199023255742|1269521253027|hasMember
755|4398046511225|1274921837476|hasMember
755|4398046511292|1274114490333|hasMember
755|6597069766660|1282441106865|hasMember
755|6597069766746|1281107253207|hasMember
755|6597069766786|1281262564834|hasMember
755|6597069766887|1278417098421|hasMember
755|8796093022222|1284694029685|hasMember
755|8796093022232|1287973341770|hasMember
755|8796093022239|1284873357312|hasMember
755|8796093022252|1282970651180|hasMember
755|8796093022359|1286591814333|hasMember
755|8796093022390|1283726737349|hasMember
755|10995116278009|1290505300057|hasMember
137438954228|8796093022390|1286449848237|hasMember
137438954228|2199023255742|1289833231319|hasMember
137438954228|4398046511292|1284214072018|hasMember
137438954228|4398046511224|1282545403373|hasMember
137438954228|4398046511225|1289773744945|hasMember
137438954228|4398046511106|1277173200532|hasMember
137438954228|6597069766660|1289955048589|hasMember
137438954228|2199023255612|1278349231234|hasMember
137438954228|59|1280079030015|hasMember
137438954228|2199023255565|1288468353328|hasMember
137438954228|2199023255580|1279130419697|hasMember
137438954228|4398046511261|1290517521820|hasMember
137438954228|73|1290507302901|hasMember
137438954228|2199023255629|1281449339960|hasMember
137438954228|4398046511105|1279874795368|hasMember
137438954228|8796093022252|1287577357407|hasMember
137438954228|2199023255616|1282735830618|hasMember
137438954228|6597069766887|1282631032744|hasMember
137438954228|48|1287472368856|hasMember
137438954228|10995116277891|1288229752604|hasMember
137438954228|8796093022239|1285656861023|hasMember
137438954228|150|1284403835401|hasMember
137438954228|4398046511351|1283786611674|hasMember
137438954228|2199023255738|1277489852007|hasMember
137438954228|234|1287519108566|hasMember
