:START_ID(Organisation)|:END_ID(Place)|:TYPE
3242|151|isLocatedIn
3243|151|isLocatedIn
3244|260|isLocatedIn
3245|182|isLocatedIn
3246|182|isLocatedIn
3247|182|isLocatedIn
3248|117|isLocatedIn
3249|297|isLocatedIn
3250|271|isLocatedIn
3251|252|isLocatedIn
3252|232|isLocatedIn
3253|197|isLocatedIn
3254|119|isLocatedIn
3255|119|isLocatedIn
3256|274|isLocatedIn
3257|274|isLocatedIn
3258|274|isLocatedIn
3259|274|isLocatedIn
3260|274|isLocatedIn
3261|257|isLocatedIn
3262|198|isLocatedIn
3263|160|isLocatedIn
3264|291|isLocatedIn
3265|128|isLocatedIn
3266|128|isLocatedIn
3267|128|isLocatedIn
3268|206|isLocatedIn
3269|206|isLocatedIn
3270|206|isLocatedIn
3271|206|isLocatedIn
3272|153|isLocatedIn
3273|153|isLocatedIn
3274|153|isLocatedIn
3275|189|isLocatedIn
3276|189|isLocatedIn
3277|189|isLocatedIn
3278|184|isLocatedIn
3279|225|isLocatedIn
3280|126|isLocatedIn
3281|261|isLocatedIn
3282|261|isLocatedIn
3283|261|isLocatedIn
3284|261|isLocatedIn
3285|261|isLocatedIn
3286|261|isLocatedIn
3287|261|isLocatedIn
3288|261|isLocatedIn
3289|261|isLocatedIn
3290|261|isLocatedIn
3291|261|isLocatedIn
3292|261|isLocatedIn
3293|261|isLocatedIn
3294|215|isLocatedIn
3295|215|isLocatedIn
3296|215|isLocatedIn
3297|267|isLocatedIn
3298|267|isLocatedIn
3299|152|isLocatedIn
3300|147|isLocatedIn
3301|287|isLocatedIn
3302|287|isLocatedIn
3303|287|isLocatedIn
3304|287|isLocatedIn
3305|287|isLocatedIn
3306|287|isLocatedIn
3307|200|isLocatedIn
3308|174|isLocatedIn
3309|174|isLocatedIn
3310|149|isLocatedIn
3311|134|isLocatedIn
3312|199|isLocatedIn
3313|122|isLocatedIn
3314|122|isLocatedIn
3315|300|isLocatedIn
3316|300|isLocatedIn
3317|300|isLocatedIn
3318|300|isLocatedIn
3319|300|isLocatedIn
3320|121|isLocatedIn
3321|281|isLocatedIn
3322|209|isLocatedIn
3323|300|isLocatedIn
3324|300|isLocatedIn
3325|300|isLocatedIn
3326|300|isLocatedIn
3327|300|isLocatedIn
3328|300|isLocatedIn
3329|300|isLocatedIn
3330|300|isLocatedIn
3331|300|isLocatedIn
3332|300|isLocatedIn
3333|253|isLocatedIn
3334|253|isLocatedIn
3335|253|isLocatedIn
3336|253|isLocatedIn
3337|253|isLocatedIn
3338|167|isLocatedIn
3339|167|isLocatedIn
3340|167|isLocatedIn
3341|167|isLocatedIn
3342|167|isLocatedIn
3343|167|isLocatedIn
3344|230|isLocatedIn
3345|276|isLocatedIn
3346|276|isLocatedIn
3347|245|isLocatedIn
3348|140|isLocatedIn
3349|131|isLocatedIn
3350|161|isLocatedIn
3351|238|isLocatedIn
3352|255|isLocatedIn
3353|208|isLocatedIn
3354|208|isLocatedIn
3355|205|isLocatedIn
3356|205|isLocatedIn
3357|236|isLocatedIn
3358|256|isLocatedIn
3359|256|isLocatedIn
3360|282|isLocatedIn
3361|187|isLocatedIn
3362|141|isLocatedIn
3363|141|isLocatedIn
3364|141|isLocatedIn
3365|263|isLocatedIn
3366|270|isLocatedIn
3367|233|isLocatedIn
3368|127|isLocatedIn
3369|157|isLocatedIn
3370|264|isLocatedIn
3371|111|isLocatedIn
3372|111|isLocatedIn
3373|265|isLocatedIn
3374|130|isLocatedIn
3375|145|isLocatedIn
3376|234|isLocatedIn
3377|309|isLocatedIn
3378|309|isLocatedIn
3379|309|isLocatedIn
3380|293|isLocatedIn
3381|293|isLocatedIn
3382|288|isLocatedIn
3383|251|isLocatedIn
3384|251|isLocatedIn
3385|166|isLocatedIn
3386|289|isLocatedIn
3387|221|isLocatedIn
3388|154|isLocatedIn
3389|133|isLocatedIn
3390|133|isLocatedIn
3391|305|isLocatedIn
3392|169|isLocatedIn
3393|220|isLocatedIn
3394|142|isLocatedIn
3395|163|isLocatedIn
3396|120|isLocatedIn
3397|137|isLocatedIn
3398|306|isLocatedIn
3399|294|isLocatedIn
3400|241|isLocatedIn
3401|241|isLocatedIn
3402|241|isLocatedIn
3403|241|isLocatedIn
3404|254|isLocatedIn
3405|308|isLocatedIn
3406|308|isLocatedIn
3407|228|isLocatedIn
3408|151|isLocatedIn
3409|151|isLocatedIn
3410|151|isLocatedIn
3411|182|isLocatedIn
3412|182|isLocatedIn
3413|269|isLocatedIn
3414|117|isLocatedIn
3415|271|isLocatedIn
3416|271|isLocatedIn
3417|271|isLocatedIn
3418|271|isLocatedIn
3419|171|isLocatedIn
3420|252|isLocatedIn
3421|232|isLocatedIn
3422|175|isLocatedIn
3423|175|isLocatedIn
3424|292|isLocatedIn
3425|292|isLocatedIn
3426|262|isLocatedIn
3427|274|isLocatedIn
3428|274|isLocatedIn
3429|274|isLocatedIn
3430|226|isLocatedIn
3431|160|isLocatedIn
3432|128|isLocatedIn
3433|128|isLocatedIn
3434|128|isLocatedIn
3435|128|isLocatedIn
3436|128|isLocatedIn
3437|128|isLocatedIn
3438|128|isLocatedIn
3439|128|isLocatedIn
3440|206|isLocatedIn
3441|206|isLocatedIn
3442|206|isLocatedIn
3443|153|isLocatedIn
3444|189|isLocatedIn
3445|189|isLocatedIn
3446|146|isLocatedIn
3447|261|isLocatedIn
3448|261|isLocatedIn
3449|261|isLocatedIn
3450|261|isLocatedIn
3451|261|isLocatedIn
3452|261|isLocatedIn
3453|261|isLocatedIn
3454|261|isLocatedIn
3455|261|isLocatedIn
3456|261|isLocatedIn
3457|261|isLocatedIn
3458|215|isLocatedIn
3459|215|isLocatedIn
3460|215|isLocatedIn
3461|215|isLocatedIn
3462|210|isLocatedIn
3463|152|isLocatedIn
3464|147|isLocatedIn
3465|147|isLocatedIn
3466|147|isLocatedIn
3467|287|isLocatedIn
3468|287|isLocatedIn
3469|287|isLocatedIn
3470|287|isLocatedIn
3471|287|isLocatedIn
3472|287|isLocatedIn
3473|287|isLocatedIn
3474|134|isLocatedIn
3475|134|isLocatedIn
3476|199|isLocatedIn
3477|300|isLocatedIn
3478|300|isLocatedIn
3479|300|isLocatedIn
3480|300|isLocatedIn
3481|300|isLocatedIn
3482|290|isLocatedIn
3483|176|isLocatedIn
3484|246|isLocatedIn
3485|246|isLocatedIn
3486|246|isLocatedIn
3487|209|isLocatedIn
3488|209|isLocatedIn
3489|222|isLocatedIn
3490|132|isLocatedIn
3491|132|isLocatedIn
3492|132|isLocatedIn
3493|132|isLocatedIn
3494|132|isLocatedIn
3495|132|isLocatedIn
3496|132|isLocatedIn
3497|132|isLocatedIn
3498|307|isLocatedIn
3499|181|isLocatedIn
3500|162|isLocatedIn
3501|162|isLocatedIn
3502|194|isLocatedIn
3503|148|isLocatedIn
3504|148|isLocatedIn
3505|148|isLocatedIn
3506|148|isLocatedIn
3507|148|isLocatedIn
3508|148|isLocatedIn
3509|148|isLocatedIn
3510|159|isLocatedIn
3511|186|isLocatedIn
3512|136|isLocatedIn
3513|180|isLocatedIn
3514|180|isLocatedIn
3515|180|isLocatedIn
3516|243|isLocatedIn
3517|202|isLocatedIn
3518|183|isLocatedIn
3519|284|isLocatedIn
3520|185|isLocatedIn
3521|224|isLocatedIn
3522|304|isLocatedIn
3523|304|isLocatedIn
3524|304|isLocatedIn
3525|304|isLocatedIn
3526|304|isLocatedIn
3527|304|isLocatedIn
3528|304|isLocatedIn
3529|304|isLocatedIn
3530|220|isLocatedIn
3531|220|isLocatedIn
3532|220|isLocatedIn
3533|220|isLocatedIn
3534|220|isLocatedIn
3535|190|isLocatedIn
3536|190|isLocatedIn
3537|190|isLocatedIn
3538|190|isLocatedIn
3539|190|isLocatedIn
3540|190|isLocatedIn
3541|190|isLocatedIn
3542|190|isLocatedIn
3543|190|isLocatedIn
3544|190|isLocatedIn
3545|190|isLocatedIn
3546|190|isLocatedIn
3547|190|isLocatedIn
3548|190|isLocatedIn
3549|118|isLocatedIn
3550|118|isLocatedIn
3551|118|isLocatedIn
3552|121|isLocatedIn
3553|121|isLocatedIn
3554|225|isLocatedIn
3555|214|isLocatedIn
3556|298|isLocatedIn
3557|196|isLocatedIn
3558|258|isLocatedIn
3559|156|isLocatedIn
3560|156|isLocatedIn
3561|156|isLocatedIn
3562|156|isLocatedIn
3563|266|isLocatedIn
3564|266|isLocatedIn
3565|111|isLocatedIn
3566|138|isLocatedIn
3567|294|isLocatedIn
3568|164|isLocatedIn
3569|176|isLocatedIn
3570|176|isLocatedIn
3571|176|isLocatedIn
3572|176|isLocatedIn
3573|176|isLocatedIn
3574|176|isLocatedIn
3575|176|isLocatedIn
3576|176|isLocatedIn
3577|176|isLocatedIn
3578|176|isLocatedIn
3579|176|isLocatedIn
3580|177|isLocatedIn
3581|138|isLocatedIn
3582|138|isLocatedIn
3583|173|isLocatedIn
3584|239|isLocatedIn
3585|277|isLocatedIn
3586|164|isLocatedIn
3587|164|isLocatedIn
3588|164|isLocatedIn
3589|164|isLocatedIn
3590|164|isLocatedIn
3591|164|isLocatedIn
3592|164|isLocatedIn
3593|164|isLocatedIn
3594|164|isLocatedIn
3595|164|isLocatedIn
3596|164|isLocatedIn
3597|164|isLocatedIn
3598|164|isLocatedIn
3599|164|isLocatedIn
3600|164|isLocatedIn
3601|164|isLocatedIn
3602|164|isLocatedIn
3603|164|isLocatedIn
3604|164|isLocatedIn
3605|164|isLocatedIn
3606|164|isLocatedIn
3607|164|isLocatedIn
3608|164|isLocatedIn
3609|164|isLocatedIn
3610|164|isLocatedIn
3611|164|isLocatedIn
3612|164|isLocatedIn
3613|164|isLocatedIn
3614|164|isLocatedIn
3615|124|isLocatedIn
3616|124|isLocatedIn
3617|124|isLocatedIn
3618|124|isLocatedIn
3619|124|isLocatedIn
3620|124|isLocatedIn
3621|124|isLocatedIn
3622|124|isLocatedIn
3623|124|isLocatedIn
3624|168|isLocatedIn
3625|168|isLocatedIn
3626|168|isLocatedIn
3627|168|isLocatedIn
3628|296|isLocatedIn
3629|296|isLocatedIn
3630|178|isLocatedIn
3631|178|isLocatedIn
3632|178|isLocatedIn
3633|178|isLocatedIn
3634|178|isLocatedIn
3635|178|isLocatedIn
3636|178|isLocatedIn
3637|244|isLocatedIn
3638|244|isLocatedIn
3639|244|isLocatedIn
3640|244|isLocatedIn
3641|123|isLocatedIn
3642|123|isLocatedIn
3643|286|isLocatedIn
3644|115|isLocatedIn
3645|295|isLocatedIn
3646|302|isLocatedIn
3647|133|isLocatedIn
3648|133|isLocatedIn
3649|133|isLocatedIn
3650|133|isLocatedIn
3651|133|isLocatedIn
3652|133|isLocatedIn
3653|133|isLocatedIn
3654|133|isLocatedIn
3655|133|isLocatedIn
3656|133|isLocatedIn
3657|133|isLocatedIn
3658|133|isLocatedIn
3659|114|isLocatedIn
3660|114|isLocatedIn
3661|193|isLocatedIn
3662|193|isLocatedIn
3663|150|isLocatedIn
3664|150|isLocatedIn
3665|150|isLocatedIn
3666|125|isLocatedIn
3667|125|isLocatedIn
3668|165|isLocatedIn
3669|224|isLocatedIn
3670|224|isLocatedIn
3671|247|isLocatedIn
3672|247|isLocatedIn
3673|247|isLocatedIn
3674|275|isLocatedIn
3675|285|isLocatedIn
3676|285|isLocatedIn
3677|285|isLocatedIn
3678|285|isLocatedIn
3679|285|isLocatedIn
3680|285|isLocatedIn
3681|285|isLocatedIn
3682|285|isLocatedIn
3683|135|isLocatedIn
3684|135|isLocatedIn
3685|135|isLocatedIn
3686|116|isLocatedIn
3687|204|isLocatedIn
3688|204|isLocatedIn
3689|164|isLocatedIn
3690|164|isLocatedIn
3691|164|isLocatedIn
3692|124|isLocatedIn
3693|176|isLocatedIn
3694|176|isLocatedIn
3695|176|isLocatedIn
3696|250|isLocatedIn
3697|206|isLocatedIn
3698|174|isLocatedIn
3699|300|isLocatedIn
3700|300|isLocatedIn
3701|300|isLocatedIn
3702|300|isLocatedIn
3703|300|isLocatedIn
3704|300|isLocatedIn
3705|300|isLocatedIn
3706|300|isLocatedIn
3707|300|isLocatedIn
3708|300|isLocatedIn
3709|300|isLocatedIn
3710|300|isLocatedIn
3711|167|isLocatedIn
3712|167|isLocatedIn
3713|167|isLocatedIn
3714|167|isLocatedIn
3715|167|isLocatedIn
3716|167|isLocatedIn
3717|201|isLocatedIn
3718|201|isLocatedIn
3719|276|isLocatedIn
3720|276|isLocatedIn
3721|245|isLocatedIn
3722|245|isLocatedIn
3723|140|isLocatedIn
3724|140|isLocatedIn
3725|131|isLocatedIn
3726|131|isLocatedIn
3727|131|isLocatedIn
3728|238|isLocatedIn
3729|205|isLocatedIn
3730|205|isLocatedIn
3731|203|isLocatedIn
3732|203|isLocatedIn
3733|282|isLocatedIn
3734|282|isLocatedIn
3735|248|isLocatedIn
3736|248|isLocatedIn
3737|187|isLocatedIn
3738|263|isLocatedIn
3739|270|isLocatedIn
3740|270|isLocatedIn
3741|270|isLocatedIn
3742|157|isLocatedIn
3743|264|isLocatedIn
3744|111|isLocatedIn
3745|111|isLocatedIn
3746|111|isLocatedIn
3747|111|isLocatedIn
3748|265|isLocatedIn
3749|126|isLocatedIn
3750|130|isLocatedIn
3751|130|isLocatedIn
3752|145|isLocatedIn
3753|195|isLocatedIn
3754|234|isLocatedIn
3755|293|isLocatedIn
3756|192|isLocatedIn
3757|192|isLocatedIn
3758|192|isLocatedIn
3759|166|isLocatedIn
3760|289|isLocatedIn
3761|221|isLocatedIn
3762|191|isLocatedIn
3763|128|isLocatedIn
3764|220|isLocatedIn
3765|133|isLocatedIn
3766|267|isLocatedIn
3767|186|isLocatedIn
3768|300|isLocatedIn
3769|300|isLocatedIn
3770|300|isLocatedIn
3771|300|isLocatedIn
3772|300|isLocatedIn
3773|300|isLocatedIn
3774|300|isLocatedIn
3775|253|isLocatedIn
3776|167|isLocatedIn
3777|167|isLocatedIn
3778|167|isLocatedIn
3779|167|isLocatedIn
3780|167|isLocatedIn
3781|144|isLocatedIn
3782|144|isLocatedIn
3783|179|isLocatedIn
3784|179|isLocatedIn
3785|179|isLocatedIn
3786|230|isLocatedIn
3787|201|isLocatedIn
3788|276|isLocatedIn
3789|276|isLocatedIn
3790|276|isLocatedIn
3791|140|isLocatedIn
3792|140|isLocatedIn
3793|140|isLocatedIn
3794|140|isLocatedIn
3795|161|isLocatedIn
3796|208|isLocatedIn
3797|205|isLocatedIn
3798|205|isLocatedIn
3799|236|isLocatedIn
3800|236|isLocatedIn
3801|203|isLocatedIn
3802|256|isLocatedIn
3803|256|isLocatedIn
3804|282|isLocatedIn
3805|248|isLocatedIn
3806|187|isLocatedIn
3807|158|isLocatedIn
3808|158|isLocatedIn
3809|158|isLocatedIn
3810|141|isLocatedIn
3811|270|isLocatedIn
3812|270|isLocatedIn
3813|111|isLocatedIn
3814|111|isLocatedIn
3815|218|isLocatedIn
3816|130|isLocatedIn
3817|130|isLocatedIn
3818|130|isLocatedIn
3819|130|isLocatedIn
3820|309|isLocatedIn
3821|293|isLocatedIn
3822|288|isLocatedIn
3823|251|isLocatedIn
3824|192|isLocatedIn
3825|289|isLocatedIn
3826|221|isLocatedIn
3827|191|isLocatedIn
3828|154|isLocatedIn
3829|264|isLocatedIn
3830|128|isLocatedIn
3831|128|isLocatedIn
3832|261|isLocatedIn
3833|261|isLocatedIn
3834|133|isLocatedIn
3835|133|isLocatedIn
3836|133|isLocatedIn
3837|133|isLocatedIn
3838|174|isLocatedIn
3839|211|isLocatedIn
3840|124|isLocatedIn
3841|167|isLocatedIn
3842|261|isLocatedIn
3843|246|isLocatedIn
3844|246|isLocatedIn
3845|209|isLocatedIn
3846|222|isLocatedIn
3847|132|isLocatedIn
3848|132|isLocatedIn
3849|132|isLocatedIn
3850|132|isLocatedIn
3851|290|isLocatedIn
3852|259|isLocatedIn
3853|259|isLocatedIn
3854|148|isLocatedIn
3855|148|isLocatedIn
3856|148|isLocatedIn
3857|283|isLocatedIn
3858|159|isLocatedIn
3859|159|isLocatedIn
3860|428|isLocatedIn
3861|186|isLocatedIn
3862|186|isLocatedIn
3863|186|isLocatedIn
3864|136|isLocatedIn
3865|243|isLocatedIn
3866|243|isLocatedIn
3867|243|isLocatedIn
3868|202|isLocatedIn
3869|183|isLocatedIn
3870|227|isLocatedIn
3871|237|isLocatedIn
3872|237|isLocatedIn
3873|284|isLocatedIn
3874|284|isLocatedIn
3875|304|isLocatedIn
3876|304|isLocatedIn
3877|304|isLocatedIn
3878|220|isLocatedIn
3879|190|isLocatedIn
3880|190|isLocatedIn
3881|190|isLocatedIn
3882|190|isLocatedIn
3883|190|isLocatedIn
3884|190|isLocatedIn
3885|190|isLocatedIn
3886|190|isLocatedIn
3887|190|isLocatedIn
3888|190|isLocatedIn
3889|190|isLocatedIn
3890|190|isLocatedIn
3891|190|isLocatedIn
3892|190|isLocatedIn
3893|190|isLocatedIn
3894|118|isLocatedIn
3895|118|isLocatedIn
3896|118|isLocatedIn
3897|121|isLocatedIn
3898|121|isLocatedIn
3899|121|isLocatedIn
3900|121|isLocatedIn
3901|121|isLocatedIn
3902|121|isLocatedIn
3903|121|isLocatedIn
3904|121|isLocatedIn
3905|225|isLocatedIn
3906|214|isLocatedIn
3907|298|isLocatedIn
3908|298|isLocatedIn
3909|258|isLocatedIn
3910|258|isLocatedIn
3911|156|isLocatedIn
3912|266|isLocatedIn
3913|170|isLocatedIn
3914|296|isLocatedIn
3915|155|isLocatedIn
3916|123|isLocatedIn
3917|299|isLocatedIn
3918|176|isLocatedIn
3919|176|isLocatedIn
3920|176|isLocatedIn
3921|176|isLocatedIn
3922|176|isLocatedIn
3923|176|isLocatedIn
3924|176|isLocatedIn
3925|176|isLocatedIn
3926|176|isLocatedIn
3927|176|isLocatedIn
3928|176|isLocatedIn
3929|176|isLocatedIn
3930|176|isLocatedIn
3931|176|isLocatedIn
3932|176|isLocatedIn
3933|176|isLocatedIn
3934|176|isLocatedIn
3935|176|isLocatedIn
3936|176|isLocatedIn
3937|176|isLocatedIn
3938|176|isLocatedIn
3939|176|isLocatedIn
3940|176|isLocatedIn
3941|176|isLocatedIn
3942|176|isLocatedIn
3943|176|isLocatedIn
3944|177|isLocatedIn
3945|138|isLocatedIn
3946|279|isLocatedIn
3947|279|isLocatedIn
3948|279|isLocatedIn
3949|279|isLocatedIn
3950|231|isLocatedIn
3951|305|isLocatedIn
3952|129|isLocatedIn
3953|129|isLocatedIn
3954|249|isLocatedIn
3955|164|isLocatedIn
3956|164|isLocatedIn
3957|164|isLocatedIn
3958|164|isLocatedIn
3959|164|isLocatedIn
3960|164|isLocatedIn
3961|164|isLocatedIn
3962|164|isLocatedIn
3963|164|isLocatedIn
3964|164|isLocatedIn
3965|164|isLocatedIn
3966|164|isLocatedIn
3967|164|isLocatedIn
3968|164|isLocatedIn
3969|164|isLocatedIn
3970|164|isLocatedIn
3971|164|isLocatedIn
3972|164|isLocatedIn
3973|164|isLocatedIn
3974|164|isLocatedIn
3975|164|isLocatedIn
3976|164|isLocatedIn
3977|164|isLocatedIn
3978|164|isLocatedIn
3979|164|isLocatedIn
3980|164|isLocatedIn
3981|164|isLocatedIn
3982|164|isLocatedIn
3983|164|isLocatedIn
3984|164|isLocatedIn
3985|124|isLocatedIn
3986|124|isLocatedIn
3987|124|isLocatedIn
3988|124|isLocatedIn
3989|124|isLocatedIn
3990|124|isLocatedIn
3991|124|isLocatedIn
3992|124|isLocatedIn
3993|124|isLocatedIn
3994|124|isLocatedIn
3995|124|isLocatedIn
3996|124|isLocatedIn
3997|124|isLocatedIn
3998|124|isLocatedIn
3999|124|isLocatedIn
4000|124|isLocatedIn
4001|124|isLocatedIn
4002|124|isLocatedIn
4003|124|isLocatedIn
4004|124|isLocatedIn
4005|124|isLocatedIn
4006|168|isLocatedIn
4007|296|isLocatedIn
4008|296|isLocatedIn
4009|178|isLocatedIn
4010|178|isLocatedIn
4011|178|isLocatedIn
4012|178|isLocatedIn
4013|244|isLocatedIn
4014|244|isLocatedIn
4015|244|isLocatedIn
4016|244|isLocatedIn
4017|286|isLocatedIn
4018|295|isLocatedIn
4019|219|isLocatedIn
4020|302|isLocatedIn
4021|133|isLocatedIn
4022|133|isLocatedIn
4023|133|isLocatedIn
4024|133|isLocatedIn
4025|114|isLocatedIn
4026|212|isLocatedIn
4027|212|isLocatedIn
4028|212|isLocatedIn
4029|150|isLocatedIn
4030|150|isLocatedIn
4031|150|isLocatedIn
4032|125|isLocatedIn
4033|125|isLocatedIn
4034|278|isLocatedIn
4035|278|isLocatedIn
4036|188|isLocatedIn
4037|280|isLocatedIn
4038|280|isLocatedIn
4039|172|isLocatedIn
4040|165|isLocatedIn
4041|224|isLocatedIn
4042|275|isLocatedIn
4043|113|isLocatedIn
4044|113|isLocatedIn
4045|113|isLocatedIn
4046|116|isLocatedIn
4047|116|isLocatedIn
4048|204|isLocatedIn
4049|204|isLocatedIn
4050|204|isLocatedIn
4051|258|isLocatedIn
4052|163|isLocatedIn
4053|120|isLocatedIn
4054|137|isLocatedIn
4055|137|isLocatedIn
4056|241|isLocatedIn
4057|228|isLocatedIn
4058|228|isLocatedIn
4059|228|isLocatedIn
4060|151|isLocatedIn
4061|269|isLocatedIn
4062|772|isLocatedIn
4063|297|isLocatedIn
4064|297|isLocatedIn
4065|171|isLocatedIn
4066|171|isLocatedIn
4067|252|isLocatedIn
4068|232|isLocatedIn
4069|292|isLocatedIn
4070|292|isLocatedIn
4071|119|isLocatedIn
4072|119|isLocatedIn
4073|119|isLocatedIn
4074|119|isLocatedIn
4075|262|isLocatedIn
4076|274|isLocatedIn
4077|128|isLocatedIn
4078|128|isLocatedIn
4079|128|isLocatedIn
4080|128|isLocatedIn
4081|206|isLocatedIn
4082|153|isLocatedIn
4083|146|isLocatedIn
4084|126|isLocatedIn
4085|261|isLocatedIn
4086|261|isLocatedIn
4087|261|isLocatedIn
4088|261|isLocatedIn
4089|261|isLocatedIn
4090|261|isLocatedIn
4091|261|isLocatedIn
4092|261|isLocatedIn
4093|261|isLocatedIn
4094|261|isLocatedIn
4095|261|isLocatedIn
4096|261|isLocatedIn
4097|261|isLocatedIn
4098|215|isLocatedIn
4099|215|isLocatedIn
4100|210|isLocatedIn
4101|143|isLocatedIn
4102|143|isLocatedIn
4103|152|isLocatedIn
4104|147|isLocatedIn
4105|287|isLocatedIn
4106|287|isLocatedIn
4107|287|isLocatedIn
4108|287|isLocatedIn
4109|287|isLocatedIn
4110|287|isLocatedIn
4111|287|isLocatedIn
4112|287|isLocatedIn
4113|200|isLocatedIn
4114|174|isLocatedIn
4115|174|isLocatedIn
4116|174|isLocatedIn
4117|300|isLocatedIn
4118|300|isLocatedIn
4119|300|isLocatedIn
4120|300|isLocatedIn
4121|203|isLocatedIn
4122|304|isLocatedIn
4123|128|isLocatedIn
4124|260|isLocatedIn
4125|185|isLocatedIn
4126|246|isLocatedIn
4127|246|isLocatedIn
4128|223|isLocatedIn
4129|209|isLocatedIn
4130|209|isLocatedIn
4131|222|isLocatedIn
4132|222|isLocatedIn
4133|222|isLocatedIn
4134|132|isLocatedIn
4135|132|isLocatedIn
4136|307|isLocatedIn
4137|307|isLocatedIn
4138|181|isLocatedIn
4139|194|isLocatedIn
4140|148|isLocatedIn
4141|148|isLocatedIn
4142|283|isLocatedIn
4143|283|isLocatedIn
4144|283|isLocatedIn
4145|217|isLocatedIn
4146|186|isLocatedIn
4147|186|isLocatedIn
4148|136|isLocatedIn
4149|180|isLocatedIn
4150|180|isLocatedIn
4151|169|isLocatedIn
4152|243|isLocatedIn
4153|243|isLocatedIn
4154|229|isLocatedIn
4155|202|isLocatedIn
4156|202|isLocatedIn
4157|183|isLocatedIn
4158|183|isLocatedIn
4159|240|isLocatedIn
4160|250|isLocatedIn
4161|250|isLocatedIn
4162|250|isLocatedIn
4163|250|isLocatedIn
4164|142|isLocatedIn
4165|142|isLocatedIn
4166|304|isLocatedIn
4167|304|isLocatedIn
4168|304|isLocatedIn
4169|304|isLocatedIn
4170|304|isLocatedIn
4171|304|isLocatedIn
4172|197|isLocatedIn
4173|220|isLocatedIn
4174|220|isLocatedIn
4175|273|isLocatedIn
4176|190|isLocatedIn
4177|190|isLocatedIn
4178|190|isLocatedIn
4179|190|isLocatedIn
4180|190|isLocatedIn
4181|190|isLocatedIn
4182|190|isLocatedIn
4183|190|isLocatedIn
4184|190|isLocatedIn
4185|190|isLocatedIn
4186|190|isLocatedIn
4187|190|isLocatedIn
4188|190|isLocatedIn
4189|190|isLocatedIn
4190|118|isLocatedIn
4191|118|isLocatedIn
4192|118|isLocatedIn
4193|121|isLocatedIn
4194|121|isLocatedIn
4195|121|isLocatedIn
4196|225|isLocatedIn
4197|214|isLocatedIn
4198|214|isLocatedIn
4199|298|isLocatedIn
4200|298|isLocatedIn
4201|298|isLocatedIn
4202|298|isLocatedIn
4203|196|isLocatedIn
4204|258|isLocatedIn
4205|156|isLocatedIn
4206|156|isLocatedIn
4207|266|isLocatedIn
4208|190|isLocatedIn
4209|167|isLocatedIn
4210|176|isLocatedIn
4211|176|isLocatedIn
4212|176|isLocatedIn
4213|176|isLocatedIn
4214|176|isLocatedIn
4215|176|isLocatedIn
4216|176|isLocatedIn
4217|176|isLocatedIn
4218|176|isLocatedIn
4219|176|isLocatedIn
4220|176|isLocatedIn
4221|176|isLocatedIn
4222|177|isLocatedIn
4223|177|isLocatedIn
4224|138|isLocatedIn
4225|279|isLocatedIn
4226|279|isLocatedIn
4227|231|isLocatedIn
4228|231|isLocatedIn
4229|231|isLocatedIn
4230|305|isLocatedIn
4231|305|isLocatedIn
4232|173|isLocatedIn
4233|173|isLocatedIn
4234|164|isLocatedIn
4235|164|isLocatedIn
4236|164|isLocatedIn
4237|164|isLocatedIn
4238|164|isLocatedIn
4239|164|isLocatedIn
4240|164|isLocatedIn
4241|164|isLocatedIn
4242|164|isLocatedIn
4243|164|isLocatedIn
4244|164|isLocatedIn
4245|164|isLocatedIn
4246|164|isLocatedIn
4247|164|isLocatedIn
4248|164|isLocatedIn
4249|164|isLocatedIn
4250|164|isLocatedIn
4251|164|isLocatedIn
4252|164|isLocatedIn
4253|164|isLocatedIn
4254|164|isLocatedIn
4255|164|isLocatedIn
4256|164|isLocatedIn
4257|164|isLocatedIn
4258|164|isLocatedIn
4259|164|isLocatedIn
4260|164|isLocatedIn
4261|164|isLocatedIn
4262|164|isLocatedIn
4263|164|isLocatedIn
4264|164|isLocatedIn
4265|164|isLocatedIn
4266|164|isLocatedIn
4267|164|isLocatedIn
4268|164|isLocatedIn
4269|164|isLocatedIn
4270|164|isLocatedIn
4271|164|isLocatedIn
4272|164|isLocatedIn
4273|164|isLocatedIn
4274|164|isLocatedIn
4275|124|isLocatedIn
4276|124|isLocatedIn
4277|124|isLocatedIn
4278|124|isLocatedIn
4279|124|isLocatedIn
4280|124|isLocatedIn
4281|124|isLocatedIn
4282|124|isLocatedIn
4283|124|isLocatedIn
4284|124|isLocatedIn
4285|124|isLocatedIn
4286|124|isLocatedIn
4287|124|isLocatedIn
4288|124|isLocatedIn
4289|124|isLocatedIn
4290|124|isLocatedIn
4291|124|isLocatedIn
4292|124|isLocatedIn
4293|124|isLocatedIn
4294|124|isLocatedIn
4295|124|isLocatedIn
4296|124|isLocatedIn
4297|124|isLocatedIn
4298|168|isLocatedIn
4299|168|isLocatedIn
4300|296|isLocatedIn
4301|207|isLocatedIn
4302|178|isLocatedIn
4303|178|isLocatedIn
4304|178|isLocatedIn
4305|244|isLocatedIn
4306|244|isLocatedIn
4307|244|isLocatedIn
4308|244|isLocatedIn
4309|242|isLocatedIn
4310|301|isLocatedIn
4311|281|isLocatedIn
4312|123|isLocatedIn
4313|123|isLocatedIn
4314|123|isLocatedIn
4315|123|isLocatedIn
