:START_ID(Post)|:END_ID(Person)|:TYPE
343597391318|4398046511330|hasCreator
274877914583|4398046511330|hasCreator
274877914584|4398046511330|hasCreator
274877914585|4398046511330|hasCreator
274877914586|4398046511330|hasCreator
274877914587|4398046511330|hasCreator
274877914588|4398046511330|hasCreator
206158437853|4398046511330|hasCreator
206158437854|4398046511330|hasCreator
206158437855|4398046511330|hasCreator
206158437856|4398046511330|hasCreator
206158437857|4398046511330|hasCreator
206158437858|4398046511330|hasCreator
343597391331|4398046511330|hasCreator
343597391332|4398046511330|hasCreator
343597391333|4398046511330|hasCreator
343597391334|4398046511330|hasCreator
343597391335|4398046511330|hasCreator
343597391336|4398046511330|hasCreator
343597391337|4398046511330|hasCreator
343597391338|4398046511330|hasCreator
343597391339|4398046511330|hasCreator
343597391340|4398046511330|hasCreator
274877914640|4398046511330|hasCreator
274877914641|4398046511330|hasCreator
274877914642|4398046511330|hasCreator
274877914643|4398046511330|hasCreator
274877914644|4398046511330|hasCreator
274877914645|4398046511330|hasCreator
274877914646|4398046511330|hasCreator
274877914647|4398046511330|hasCreator
274877914648|4398046511330|hasCreator
274877914678|4398046511225|hasCreator
274877914686|8796093022239|hasCreator
274877914707|2199023255779|hasCreator
274877914723|4398046511317|hasCreator
274877914736|6597069766832|hasCreator
68719484536|2199023255633|hasCreator
68719484537|2199023255633|hasCreator
68719484538|2199023255633|hasCreator
68719484539|2199023255633|hasCreator
68719484540|2199023255633|hasCreator
68719484541|2199023255633|hasCreator
68719484542|2199023255633|hasCreator
68719484543|2199023255633|hasCreator
68719484544|2199023255633|hasCreator
68719484545|2199023255633|hasCreator
68719484546|2199023255633|hasCreator
68719484547|2199023255633|hasCreator
68719484548|2199023255633|hasCreator
68719484549|2199023255633|hasCreator
68719484550|2199023255633|hasCreator
68719484551|2199023255633|hasCreator
68719484552|2199023255633|hasCreator
68719484553|2199023255633|hasCreator
68719484554|2199023255633|hasCreator
68719484555|2199023255633|hasCreator
68719484556|2199023255633|hasCreator
68719484557|2199023255633|hasCreator
68719484558|2199023255633|hasCreator
68719484559|2199023255633|hasCreator
68719484560|2199023255633|hasCreator
68719484561|2199023255633|hasCreator
68719484562|2199023255633|hasCreator
68719484563|2199023255633|hasCreator
68719484564|2199023255633|hasCreator
68719484565|2199023255633|hasCreator
68719484566|2199023255633|hasCreator
68719484567|2199023255633|hasCreator
274877914776|2199023255633|hasCreator
274877914777|2199023255633|hasCreator
274877914778|2199023255633|hasCreator
274877914779|2199023255633|hasCreator
274877914780|2199023255633|hasCreator
274877914781|2199023255633|hasCreator
274877914782|2199023255633|hasCreator
274877914783|2199023255633|hasCreator
274877914784|2199023255633|hasCreator
274877914785|2199023255633|hasCreator
274877914786|2199023255633|hasCreator
274877914787|2199023255633|hasCreator
206158438052|2199023255633|hasCreator
206158438053|2199023255633|hasCreator
206158438054|2199023255633|hasCreator
206158438055|2199023255633|hasCreator
206158438056|2199023255633|hasCreator
206158438057|2199023255633|hasCreator
206158438058|2199023255633|hasCreator
206158438059|2199023255633|hasCreator
206158438060|2199023255633|hasCreator
206158438061|2199023255633|hasCreator
206158438062|2199023255633|hasCreator
206158438063|2199023255633|hasCreator
206158438064|2199023255633|hasCreator
206158438065|2199023255633|hasCreator
206158438066|2199023255633|hasCreator
68719484595|2199023255633|hasCreator
68719484596|2199023255633|hasCreator
68719484597|2199023255633|hasCreator
68719484598|2199023255633|hasCreator
68719484599|2199023255633|hasCreator
137438961336|2199023255633|hasCreator
137438961337|2199023255633|hasCreator
137438961338|2199023255633|hasCreator
137438961339|2199023255633|hasCreator
137438961340|2199023255633|hasCreator
137438961341|2199023255633|hasCreator
137438961342|2199023255633|hasCreator
137438961343|2199023255633|hasCreator
68719484625|2199023255633|hasCreator
68719484626|2199023255633|hasCreator
68719484627|2199023255633|hasCreator
68719484628|2199023255633|hasCreator
68719484629|2199023255633|hasCreator
343597391574|2199023255633|hasCreator
343597391575|2199023255633|hasCreator
343597391576|2199023255633|hasCreator
343597391577|2199023255633|hasCreator
343597391578|2199023255633|hasCreator
343597391579|2199023255633|hasCreator
343597391580|2199023255633|hasCreator
343597391581|2199023255633|hasCreator
137438961392|2199023255689|hasCreator
206158438134|2199023255689|hasCreator
137438961399|2199023255689|hasCreator
137438961401|2199023255689|hasCreator
68719484680|2199023255689|hasCreator
68719484681|2199023255689|hasCreator
68719484682|2199023255689|hasCreator
68719484683|2199023255689|hasCreator
68719484684|2199023255689|hasCreator
68719484685|2199023255689|hasCreator
206158438158|2199023255689|hasCreator
206158438159|2199023255689|hasCreator
206158438160|2199023255689|hasCreator
206158438161|2199023255689|hasCreator
206158438162|2199023255689|hasCreator
206158438163|2199023255689|hasCreator
206158438164|2199023255689|hasCreator
206158438165|2199023255689|hasCreator
206158438166|2199023255689|hasCreator
206158438167|2199023255689|hasCreator
206158438168|2199023255689|hasCreator
206158438169|2199023255689|hasCreator
206158438170|2199023255689|hasCreator
206158438171|2199023255689|hasCreator
206158438172|2199023255689|hasCreator
206158438173|2199023255689|hasCreator
206158438174|2199023255689|hasCreator
206158438175|2199023255689|hasCreator
206158438176|2199023255689|hasCreator
206158438177|2199023255689|hasCreator
343597391650|2199023255689|hasCreator
343597391651|2199023255689|hasCreator
343597391652|2199023255689|hasCreator
343597391653|2199023255689|hasCreator
343597391654|2199023255689|hasCreator
343597391655|2199023255689|hasCreator
343597391656|2199023255689|hasCreator
343597391657|2199023255689|hasCreator
343597391658|2199023255689|hasCreator
343597391659|2199023255689|hasCreator
343597391660|2199023255689|hasCreator
343597391661|2199023255689|hasCreator
343597391662|2199023255689|hasCreator
343597391663|2199023255689|hasCreator
343597391664|2199023255689|hasCreator
68719484721|2199023255689|hasCreator
68719484722|2199023255689|hasCreator
68719484723|2199023255689|hasCreator
68719484724|2199023255689|hasCreator
68719484725|2199023255689|hasCreator
68719484726|2199023255689|hasCreator
68719484727|2199023255689|hasCreator
68719484728|2199023255689|hasCreator
68719484729|2199023255689|hasCreator
68719484730|2199023255689|hasCreator
68719484731|2199023255689|hasCreator
68719484732|2199023255689|hasCreator
68719484733|2199023255689|hasCreator
68719484734|2199023255689|hasCreator
68719484735|2199023255689|hasCreator
206158438208|2199023255689|hasCreator
206158438209|2199023255689|hasCreator
206158438210|2199023255689|hasCreator
206158438211|2199023255689|hasCreator
206158438212|2199023255689|hasCreator
206158438213|2199023255689|hasCreator
206158438214|2199023255689|hasCreator
206158438215|2199023255689|hasCreator
274877914952|2199023255689|hasCreator
274877914953|2199023255689|hasCreator
274877914954|2199023255689|hasCreator
274877914955|2199023255689|hasCreator
274877914956|2199023255689|hasCreator
274877914957|2199023255689|hasCreator
274877914958|2199023255689|hasCreator
274877914959|2199023255689|hasCreator
274877914960|2199023255689|hasCreator
206158438225|2199023255689|hasCreator
206158438226|2199023255689|hasCreator
206158438227|2199023255689|hasCreator
206158438228|2199023255689|hasCreator
206158438229|2199023255689|hasCreator
206158438230|2199023255689|hasCreator
206158438231|2199023255689|hasCreator
206158438232|2199023255689|hasCreator
274877914972|2199023255689|hasCreator
274877914973|2199023255689|hasCreator
274877914974|2199023255689|hasCreator
274877914975|2199023255689|hasCreator
274877914976|2199023255689|hasCreator
274877914977|2199023255689|hasCreator
274877914978|2199023255689|hasCreator
274877914979|2199023255689|hasCreator
274877914980|2199023255689|hasCreator
274877914981|2199023255689|hasCreator
274877914982|2199023255689|hasCreator
274877914983|2199023255689|hasCreator
274877914984|2199023255689|hasCreator
274877914985|2199023255689|hasCreator
274877914986|2199023255689|hasCreator
274877914987|2199023255689|hasCreator
274877914988|2199023255689|hasCreator
274877914989|6597069766660|hasCreator
343597391731|6597069766660|hasCreator
343597391732|6597069766660|hasCreator
343597391733|6597069766660|hasCreator
343597391734|6597069766660|hasCreator
343597391735|6597069766660|hasCreator
343597391736|6597069766660|hasCreator
343597391737|6597069766660|hasCreator
343597391738|6597069766660|hasCreator
343597391739|6597069766660|hasCreator
343597391740|6597069766660|hasCreator
343597391741|6597069766660|hasCreator
343597391742|6597069766660|hasCreator
274877915007|6597069766660|hasCreator
274877915008|6597069766660|hasCreator
274877915009|6597069766660|hasCreator
274877915010|6597069766660|hasCreator
274877915011|6597069766660|hasCreator
274877915012|6597069766660|hasCreator
343597391749|6597069766660|hasCreator
343597391750|6597069766660|hasCreator
343597391751|6597069766660|hasCreator
343597391752|6597069766660|hasCreator
343597391753|6597069766660|hasCreator
343597391754|6597069766660|hasCreator
343597391755|6597069766660|hasCreator
343597391756|6597069766660|hasCreator
343597391757|6597069766660|hasCreator
343597391758|6597069766660|hasCreator
343597391759|6597069766660|hasCreator
274877915024|6597069766660|hasCreator
274877915025|6597069766660|hasCreator
274877915026|6597069766660|hasCreator
274877915027|6597069766660|hasCreator
274877915028|6597069766660|hasCreator
274877915029|6597069766660|hasCreator
274877915030|6597069766660|hasCreator
274877915031|6597069766660|hasCreator
274877915032|6597069766660|hasCreator
274877915033|6597069766660|hasCreator
274877915034|6597069766660|hasCreator
274877915035|6597069766660|hasCreator
274877915036|6597069766660|hasCreator
274877915037|6597069766660|hasCreator
274877915038|6597069766660|hasCreator
274877915039|6597069766660|hasCreator
206158438333|136|hasCreator
137438961615|136|hasCreator
206158438365|136|hasCreator
137438961634|136|hasCreator
343597391915|6597069766660|hasCreator
274877915194|59|hasCreator
206158438465|2199023255580|hasCreator
274877915223|6597069766887|hasCreator
343597391983|234|hasCreator
206158438671|2199023255616|hasCreator
137438961946|2199023255616|hasCreator
206158438696|2199023255616|hasCreator
274877915445|6597069766861|hasCreator
274877915464|6597069766861|hasCreator
343597392217|6597069766861|hasCreator
68719485292|76|hasCreator
68719485328|76|hasCreator
343597392282|76|hasCreator
68719485346|76|hasCreator
343597392307|76|hasCreator
343597392309|76|hasCreator
343597392324|76|hasCreator
343597392338|76|hasCreator
274877915608|2199023255746|hasCreator
274877915612|2199023255746|hasCreator
274877915613|2199023255746|hasCreator
274877915614|2199023255746|hasCreator
274877915615|2199023255746|hasCreator
274877915616|2199023255746|hasCreator
274877915617|2199023255746|hasCreator
274877915618|2199023255746|hasCreator
274877915619|2199023255746|hasCreator
274877915620|2199023255746|hasCreator
274877915621|2199023255746|hasCreator
274877915622|2199023255746|hasCreator
206158438887|2199023255746|hasCreator
206158438888|2199023255746|hasCreator
206158438889|2199023255746|hasCreator
206158438890|2199023255746|hasCreator
206158438891|2199023255746|hasCreator
206158438892|2199023255746|hasCreator
206158438893|2199023255746|hasCreator
206158438894|2199023255746|hasCreator
206158438895|2199023255746|hasCreator
206158438896|2199023255746|hasCreator
206158438897|2199023255746|hasCreator
206158438898|2199023255746|hasCreator
206158438899|2199023255746|hasCreator
206158438900|2199023255746|hasCreator
137438962165|2199023255746|hasCreator
137438962166|2199023255746|hasCreator
137438962167|2199023255746|hasCreator
137438962168|2199023255746|hasCreator
137438962169|2199023255746|hasCreator
137438962170|2199023255746|hasCreator
137438962171|2199023255746|hasCreator
137438962172|2199023255746|hasCreator
137438962173|2199023255746|hasCreator
137438962174|2199023255746|hasCreator
137438962175|2199023255746|hasCreator
137438962176|2199023255746|hasCreator
137438962177|2199023255746|hasCreator
137438962178|2199023255746|hasCreator
343597392387|2199023255746|hasCreator
343597392388|2199023255746|hasCreator
343597392389|2199023255746|hasCreator
343597392390|2199023255746|hasCreator
343597392391|2199023255746|hasCreator
343597392392|2199023255746|hasCreator
343597392393|2199023255746|hasCreator
343597392394|2199023255746|hasCreator
343597392395|2199023255746|hasCreator
343597392396|2199023255746|hasCreator
343597392397|2199023255746|hasCreator
343597392398|2199023255746|hasCreator
343597392399|2199023255746|hasCreator
343597392400|2199023255746|hasCreator
343597392401|2199023255746|hasCreator
343597392402|2199023255746|hasCreator
343597392403|2199023255746|hasCreator
343597392404|2199023255746|hasCreator
343597392405|2199023255746|hasCreator
206158438934|2199023255746|hasCreator
206158438935|2199023255746|hasCreator
206158438936|2199023255746|hasCreator
206158438937|2199023255746|hasCreator
206158438938|2199023255746|hasCreator
206158438939|2199023255746|hasCreator
206158438940|2199023255746|hasCreator
206158438941|2199023255746|hasCreator
206158438942|2199023255746|hasCreator
206158438943|2199023255746|hasCreator
206158438944|2199023255746|hasCreator
206158438945|2199023255746|hasCreator
206158438946|2199023255746|hasCreator
206158438947|2199023255746|hasCreator
206158438948|2199023255746|hasCreator
206158438949|2199023255746|hasCreator
206158438950|2199023255746|hasCreator
206158438951|2199023255746|hasCreator
137438962216|2199023255746|hasCreator
137438962217|2199023255746|hasCreator
137438962218|2199023255746|hasCreator
137438962219|2199023255746|hasCreator
137438962220|2199023255746|hasCreator
137438962221|2199023255746|hasCreator
137438962222|2199023255746|hasCreator
137438962223|2199023255746|hasCreator
137438962224|2199023255746|hasCreator
137438962225|2199023255746|hasCreator
137438962226|2199023255746|hasCreator
137438962227|2199023255746|hasCreator
137438962228|2199023255746|hasCreator
274877915701|2199023255746|hasCreator
274877915702|2199023255746|hasCreator
274877915703|2199023255746|hasCreator
274877915704|2199023255746|hasCreator
274877915705|2199023255746|hasCreator
274877915706|2199023255746|hasCreator
274877915707|2199023255746|hasCreator
274877915708|2199023255746|hasCreator
274877915709|2199023255746|hasCreator
274877915710|2199023255746|hasCreator
274877915711|2199023255746|hasCreator
274877915712|2199023255746|hasCreator
274877915713|2199023255746|hasCreator
274877915714|2199023255746|hasCreator
274877915715|2199023255746|hasCreator
274877915716|2199023255746|hasCreator
274877915717|2199023255746|hasCreator
274877915718|2199023255746|hasCreator
274877915719|2199023255746|hasCreator
274877915720|2199023255746|hasCreator
274877915721|2199023255746|hasCreator
274877915722|2199023255746|hasCreator
274877915723|2199023255746|hasCreator
274877915724|2199023255746|hasCreator
274877915725|2199023255746|hasCreator
274877915726|2199023255746|hasCreator
68719485519|96|hasCreator
274877915728|96|hasCreator
274877915729|96|hasCreator
274877915730|96|hasCreator
274877915731|96|hasCreator
274877915732|96|hasCreator
274877915733|96|hasCreator
274877915734|96|hasCreator
274877915735|96|hasCreator
274877915736|96|hasCreator
274877915737|96|hasCreator
274877915738|96|hasCreator
274877915739|96|hasCreator
274877915740|96|hasCreator
274877915741|96|hasCreator
274877915742|96|hasCreator
274877915743|96|hasCreator
68719485536|96|hasCreator
68719485537|96|hasCreator
68719485538|96|hasCreator
68719485539|96|hasCreator
206158439012|96|hasCreator
206158439013|96|hasCreator
206158439014|96|hasCreator
206158439015|96|hasCreator
206158439016|96|hasCreator
206158439017|96|hasCreator
206158439018|96|hasCreator
206158439019|96|hasCreator
206158439020|96|hasCreator
206158439021|96|hasCreator
206158439022|96|hasCreator
206158439023|96|hasCreator
206158439024|96|hasCreator
8817|96|hasCreator
68719485554|96|hasCreator
68719485555|96|hasCreator
68719485556|96|hasCreator
68719485557|96|hasCreator
68719485558|96|hasCreator
68719485559|96|hasCreator
343597392504|96|hasCreator
343597392505|96|hasCreator
343597392506|96|hasCreator
343597392507|96|hasCreator
343597392508|96|hasCreator
343597392509|96|hasCreator
343597392510|96|hasCreator
343597392511|96|hasCreator
343597392512|96|hasCreator
343597392513|96|hasCreator
206158439042|96|hasCreator
206158439043|96|hasCreator
206158439044|96|hasCreator
206158439045|96|hasCreator
206158439046|96|hasCreator
206158439047|96|hasCreator
206158439048|96|hasCreator
206158439049|96|hasCreator
206158439050|96|hasCreator
206158439051|96|hasCreator
206158439052|96|hasCreator
206158439053|96|hasCreator
206158439054|96|hasCreator
206158439055|96|hasCreator
206158439056|96|hasCreator
206158439057|96|hasCreator
206158439058|96|hasCreator
206158439059|96|hasCreator
8852|96|hasCreator
8853|96|hasCreator
8854|96|hasCreator
8855|96|hasCreator
8856|96|hasCreator
8857|96|hasCreator
8858|96|hasCreator
8859|96|hasCreator
8860|96|hasCreator
8861|96|hasCreator
8862|96|hasCreator
8863|96|hasCreator
8864|96|hasCreator
8865|96|hasCreator
8866|96|hasCreator
8867|96|hasCreator
8868|96|hasCreator
8869|96|hasCreator
8870|96|hasCreator
8871|96|hasCreator
8872|96|hasCreator
8873|96|hasCreator
8874|96|hasCreator
8875|96|hasCreator
343597392556|96|hasCreator
343597392557|96|hasCreator
343597392558|96|hasCreator
343597392559|96|hasCreator
343597392560|96|hasCreator
343597392561|96|hasCreator
343597392562|96|hasCreator
343597392563|96|hasCreator
343597392564|96|hasCreator
343597392565|96|hasCreator
343597392566|96|hasCreator
343597392567|96|hasCreator
343597392568|96|hasCreator
343597392569|96|hasCreator
8890|96|hasCreator
8891|96|hasCreator
8892|96|hasCreator
8893|96|hasCreator
8894|96|hasCreator
8895|96|hasCreator
8896|96|hasCreator
8897|96|hasCreator
8898|96|hasCreator
8899|96|hasCreator
343597392593|6597069766779|hasCreator
343597392594|6597069766779|hasCreator
343597392595|6597069766779|hasCreator
343597392596|6597069766779|hasCreator
343597392597|6597069766779|hasCreator
343597392598|6597069766779|hasCreator
343597392599|6597069766779|hasCreator
343597392600|6597069766779|hasCreator
343597392601|6597069766779|hasCreator
343597392602|6597069766779|hasCreator
343597392603|6597069766779|hasCreator
343597392604|6597069766779|hasCreator
343597392605|6597069766779|hasCreator
343597392606|6597069766779|hasCreator
343597392607|6597069766779|hasCreator
343597392608|6597069766779|hasCreator
274877915873|6597069766779|hasCreator
274877915874|6597069766779|hasCreator
274877915875|6597069766779|hasCreator
274877915876|6597069766779|hasCreator
274877915877|6597069766779|hasCreator
274877915878|6597069766779|hasCreator
274877915879|6597069766779|hasCreator
274877915880|6597069766779|hasCreator
274877915881|6597069766779|hasCreator
274877915882|6597069766779|hasCreator
274877915883|6597069766779|hasCreator
274877915884|6597069766779|hasCreator
206158439149|6597069766779|hasCreator
206158439150|6597069766779|hasCreator
206158439151|6597069766779|hasCreator
206158439152|6597069766779|hasCreator
206158439153|6597069766779|hasCreator
206158439154|6597069766779|hasCreator
206158439155|6597069766779|hasCreator
206158439156|6597069766779|hasCreator
206158439157|6597069766779|hasCreator
206158439158|6597069766779|hasCreator
206158439159|6597069766779|hasCreator
206158439160|6597069766779|hasCreator
206158439161|6597069766779|hasCreator
206158439162|6597069766779|hasCreator
206158439163|6597069766779|hasCreator
206158439164|6597069766779|hasCreator
206158439165|6597069766779|hasCreator
206158439166|6597069766779|hasCreator
206158439167|6597069766779|hasCreator
206158439168|6597069766779|hasCreator
206158439169|6597069766779|hasCreator
206158439170|6597069766779|hasCreator
206158439171|6597069766779|hasCreator
68719485700|73|hasCreator
343597392656|73|hasCreator
137438962457|73|hasCreator
137438962473|73|hasCreator
137438962478|73|hasCreator
343597392741|6597069766708|hasCreator
343597392807|8796093022215|hasCreator
343597392838|6|hasCreator
274877916140|4398046511220|hasCreator
274877916183|4398046511333|hasCreator
274877916184|6597069766866|hasCreator
343597392952|6597069766812|hasCreator
274877916266|4398046511327|hasCreator
343597393004|6597069766709|hasCreator
343597393093|4398046511352|hasCreator
206158439636|2199023255565|hasCreator
343597393152|8796093022322|hasCreator
274877916446|2199023255779|hasCreator
343597393210|6597069766734|hasCreator
274877916483|4398046511285|hasCreator
206158439765|4398046511285|hasCreator
206158439773|4398046511285|hasCreator
206158439774|4398046511285|hasCreator
206158439775|4398046511285|hasCreator
206158439776|4398046511285|hasCreator
206158439777|4398046511285|hasCreator
206158439778|4398046511285|hasCreator
206158439779|4398046511285|hasCreator
206158439780|4398046511285|hasCreator
206158439781|4398046511285|hasCreator
206158439782|4398046511285|hasCreator
206158439783|4398046511285|hasCreator
206158439784|4398046511285|hasCreator
206158439785|4398046511285|hasCreator
206158439786|4398046511285|hasCreator
206158439787|4398046511285|hasCreator
206158439788|4398046511285|hasCreator
206158439789|4398046511285|hasCreator
206158439790|4398046511285|hasCreator
206158439791|4398046511285|hasCreator
206158439792|4398046511285|hasCreator
137438963057|4398046511285|hasCreator
137438963058|4398046511285|hasCreator
137438963059|4398046511285|hasCreator
137438963060|4398046511285|hasCreator
137438963061|4398046511285|hasCreator
137438963062|4398046511285|hasCreator
137438963063|4398046511285|hasCreator
137438963064|4398046511285|hasCreator
137438963065|4398046511285|hasCreator
206158439813|4398046511285|hasCreator
206158439814|4398046511285|hasCreator
137438963079|4398046511285|hasCreator
137438963080|4398046511285|hasCreator
137438963081|4398046511285|hasCreator
137438963082|4398046511285|hasCreator
137438963083|4398046511285|hasCreator
137438963084|4398046511285|hasCreator
137438963085|4398046511285|hasCreator
137438963086|4398046511285|hasCreator
137438963087|4398046511285|hasCreator
137438963088|4398046511285|hasCreator
137438963089|4398046511285|hasCreator
137438963090|4398046511285|hasCreator
137438963091|4398046511285|hasCreator
137438963092|4398046511285|hasCreator
137438963093|4398046511285|hasCreator
137438963094|4398046511285|hasCreator
137438963095|4398046511285|hasCreator
274877916579|246|hasCreator
206158439845|246|hasCreator
68719486382|246|hasCreator
206158439855|4398046511106|hasCreator
206158439856|4398046511106|hasCreator
206158439857|4398046511106|hasCreator
206158439858|4398046511106|hasCreator
206158439859|4398046511106|hasCreator
206158439860|4398046511106|hasCreator
206158439861|4398046511106|hasCreator
206158439862|4398046511106|hasCreator
206158439863|4398046511106|hasCreator
206158439864|4398046511106|hasCreator
206158439865|4398046511106|hasCreator
206158439866|4398046511106|hasCreator
206158439867|4398046511106|hasCreator
206158439868|4398046511106|hasCreator
206158439869|4398046511106|hasCreator
206158439870|4398046511106|hasCreator
274877916607|4398046511106|hasCreator
274877916608|4398046511106|hasCreator
274877916609|4398046511106|hasCreator
274877916610|4398046511106|hasCreator
274877916611|4398046511106|hasCreator
274877916612|4398046511106|hasCreator
274877916613|4398046511106|hasCreator
274877916614|4398046511106|hasCreator
274877916615|4398046511106|hasCreator
274877916616|4398046511106|hasCreator
274877916617|4398046511106|hasCreator
274877916618|4398046511106|hasCreator
274877916619|4398046511106|hasCreator
274877916620|4398046511106|hasCreator
274877916621|4398046511106|hasCreator
274877916622|4398046511106|hasCreator
343597393359|4398046511106|hasCreator
343597393360|4398046511106|hasCreator
343597393361|4398046511106|hasCreator
343597393362|4398046511106|hasCreator
343597393363|4398046511106|hasCreator
343597393364|4398046511106|hasCreator
343597393365|4398046511106|hasCreator
343597393366|4398046511106|hasCreator
343597393367|4398046511106|hasCreator
343597393368|4398046511106|hasCreator
343597393369|4398046511106|hasCreator
343597393370|4398046511106|hasCreator
137438963179|4398046511106|hasCreator
137438963180|4398046511106|hasCreator
137438963181|4398046511106|hasCreator
137438963182|4398046511106|hasCreator
274877916655|4398046511106|hasCreator
274877916656|4398046511106|hasCreator
274877916657|4398046511106|hasCreator
274877916658|4398046511106|hasCreator
274877916659|4398046511106|hasCreator
274877916660|4398046511106|hasCreator
274877916661|4398046511106|hasCreator
274877916662|4398046511106|hasCreator
274877916663|4398046511106|hasCreator
274877916664|4398046511106|hasCreator
274877916665|4398046511106|hasCreator
274877916666|4398046511106|hasCreator
274877916674|4398046511190|hasCreator
274877916675|4398046511190|hasCreator
274877916676|4398046511190|hasCreator
343597393413|4398046511190|hasCreator
343597393414|4398046511190|hasCreator
343597393415|4398046511190|hasCreator
343597393416|4398046511190|hasCreator
343597393417|4398046511190|hasCreator
343597393418|4398046511190|hasCreator
343597393419|4398046511190|hasCreator
343597393420|4398046511190|hasCreator
343597393421|4398046511190|hasCreator
343597393422|4398046511190|hasCreator
343597393423|4398046511190|hasCreator
343597393424|4398046511190|hasCreator
343597393425|4398046511190|hasCreator
343597393426|4398046511190|hasCreator
343597393427|4398046511190|hasCreator
343597393428|4398046511190|hasCreator
343597393429|4398046511190|hasCreator
343597393430|4398046511190|hasCreator
343597393431|4398046511190|hasCreator
343597393432|4398046511190|hasCreator
343597393433|4398046511190|hasCreator
343597393434|4398046511190|hasCreator
343597393435|4398046511190|hasCreator
343597393436|4398046511190|hasCreator
343597393437|4398046511190|hasCreator
343597393438|4398046511190|hasCreator
343597393439|4398046511190|hasCreator
343597393440|4398046511190|hasCreator
343597393441|4398046511190|hasCreator
137438963234|4398046511190|hasCreator
137438963235|4398046511190|hasCreator
137438963236|4398046511190|hasCreator
137438963237|4398046511190|hasCreator
137438963238|4398046511190|hasCreator
137438963239|4398046511190|hasCreator
343597393448|4398046511190|hasCreator
343597393449|4398046511190|hasCreator
343597393450|4398046511190|hasCreator
343597393451|4398046511190|hasCreator
343597393452|4398046511190|hasCreator
343597393453|4398046511190|hasCreator
343597393454|4398046511190|hasCreator
274877916719|4398046511190|hasCreator
274877916720|4398046511190|hasCreator
274877916721|4398046511190|hasCreator
274877916722|4398046511190|hasCreator
274877916723|4398046511190|hasCreator
274877916724|4398046511190|hasCreator
274877916725|4398046511190|hasCreator
274877916726|4398046511190|hasCreator
343597393463|4398046511190|hasCreator
343597393464|4398046511190|hasCreator
206158440008|218|hasCreator
206158440009|218|hasCreator
206158440010|218|hasCreator
206158440011|218|hasCreator
206158440012|218|hasCreator
206158440013|218|hasCreator
206158440014|218|hasCreator
206158440015|218|hasCreator
206158440016|218|hasCreator
206158440017|218|hasCreator
206158440018|218|hasCreator
206158440019|218|hasCreator
206158440020|218|hasCreator
68719486549|218|hasCreator
68719486550|218|hasCreator
68719486551|218|hasCreator
68719486552|218|hasCreator
68719486553|218|hasCreator
68719486554|218|hasCreator
68719486555|218|hasCreator
68719486556|218|hasCreator
68719486557|218|hasCreator
68719486558|218|hasCreator
68719486559|218|hasCreator
68719486560|218|hasCreator
343597393505|218|hasCreator
343597393506|218|hasCreator
343597393507|218|hasCreator
343597393508|218|hasCreator
343597393509|218|hasCreator
343597393510|218|hasCreator
343597393511|218|hasCreator
343597393512|218|hasCreator
343597393513|218|hasCreator
343597393514|218|hasCreator
343597393515|218|hasCreator
343597393516|218|hasCreator
137438963309|218|hasCreator
137438963310|218|hasCreator
137438963311|218|hasCreator
137438963312|218|hasCreator
137438963313|218|hasCreator
137438963314|218|hasCreator
137438963315|218|hasCreator
137438963316|218|hasCreator
137438963317|218|hasCreator
137438963318|218|hasCreator
137438963319|218|hasCreator
137438963320|218|hasCreator
137438963321|218|hasCreator
137438963322|218|hasCreator
137438963323|218|hasCreator
206158440060|218|hasCreator
68719486589|218|hasCreator
68719486590|218|hasCreator
68719486591|218|hasCreator
68719486592|218|hasCreator
68719486593|218|hasCreator
68719486594|218|hasCreator
68719486595|218|hasCreator
68719486596|218|hasCreator
68719486597|218|hasCreator
68719486598|218|hasCreator
68719486599|218|hasCreator
68719486600|218|hasCreator
68719486601|218|hasCreator
68719486602|218|hasCreator
68719486603|218|hasCreator
68719486604|218|hasCreator
68719486605|218|hasCreator
68719486606|218|hasCreator
68719486607|218|hasCreator
68719486608|218|hasCreator
68719486609|218|hasCreator
68719486610|218|hasCreator
68719486611|218|hasCreator
68719486612|218|hasCreator
68719486613|218|hasCreator
68719486614|218|hasCreator
68719486615|218|hasCreator
68719486616|218|hasCreator
68719486617|218|hasCreator
68719486618|218|hasCreator
68719486619|218|hasCreator
68719486620|218|hasCreator
68719486621|218|hasCreator
68719486622|218|hasCreator
274877916836|218|hasCreator
343597393573|4398046511316|hasCreator
343597393574|4398046511316|hasCreator
343597393575|4398046511316|hasCreator
343597393576|4398046511316|hasCreator
343597393577|4398046511316|hasCreator
343597393578|4398046511316|hasCreator
343597393579|4398046511316|hasCreator
343597393580|4398046511316|hasCreator
343597393581|4398046511316|hasCreator
343597393582|4398046511316|hasCreator
343597393583|4398046511316|hasCreator
343597393584|4398046511316|hasCreator
343597393585|4398046511316|hasCreator
343597393586|4398046511316|hasCreator
343597393587|4398046511316|hasCreator
343597393588|4398046511316|hasCreator
274877916853|4398046511316|hasCreator
274877916854|4398046511316|hasCreator
274877916855|4398046511316|hasCreator
274877916856|4398046511316|hasCreator
206158440121|4398046511316|hasCreator
206158440122|4398046511316|hasCreator
206158440123|4398046511316|hasCreator
206158440124|4398046511316|hasCreator
206158440125|4398046511316|hasCreator
206158440126|4398046511316|hasCreator
206158440127|4398046511316|hasCreator
